,number,steam_id,playtime_at_review,voted_up,votes_up,review,story,graphic,character,music,Operability,story_state
27,27,76561198024916780,5770,True,2,"ヤッベェ寝不足なのにモンハンやめられないんだけどｗｗｗ

2023/1/20
ヤッベェ3徹なのにモンハンやめられないんだけどｗｗｗ",,,,,,0
28,28,76561198247070882,1553,True,1,[h1]過去作のメラルーと比べたらまだマシだったのでおススメします。[/h1],,,,,,0
29,29,76561199243190844,1802,True,0,,,,,,,0
30,30,76561198841675900,102591,True,0,Cool game!  I love kawaii cosutumes!,,,,,,0
31,31,76561199056045724,77486,True,10,"プレイ時間が1300時間に迫ろうとしています。
「1300時間あったら、どんな資格を取得できただろう」
そんな冷静な判断から来る後悔が常にあってもやめられない、良いゲームです。
",,,,,,0
32,32,76561199187573742,50828,False,2,モンハンだと思って買わない方がいい,,,,,,0
33,33,76561198820097590,33287,True,1,"[h1] 本物のハンターとの遭遇 [/h1]

これは年明けに仲間内でクエストやってますという定型文を載せたパスワード無しロビーを作成したことで出会えた本当にモンスタハンターを、ゲームを楽しんでいるハンターとの出会いがあった。
私はまるで取り憑かれたかのように勲章集めに励んでいた。起動してはモンスターのサイズを測定するという最早ゲームをプレイしてるとは言い難い状態に陥っていた。

そんな時フレンドと遊ぶことになり上記の条件でロビーを作成した。条件内容見れば入ってこないだろうと適当にしていた・・・数回クエストをクリアしているうちにあるハンターが入ってきた。
どういうことだ？一応条件載せたのだから普通は入らないのではないか？そんな気持ちが一瞬芽生えたが、パスワード設定をしていなかった、私の落ち度だ。頭ごなしに相手を責めるのは間違いだ。そう言い聞かせフレンドに相談して入ってきたハンターと少し遊ぶことを提案した。そしてそれは間違いではなかった。([strike] 普通は間違いだが[/strike])

[h1] 結果的に楽しかった[/h1]

まず最初に驚いたことは装備がめちゃくちゃだったということだ。なんだこのスキル編成は…今まで誰かにくっついてランクだけ上げてきたのか？剣士タイプに必要なスキルも最低限ではなく武器に合わせたスキル編成でないという破錠っぷりだ。おまけにガンナータイプのスキルも常備という抜かりのなさ。
数回一緒にクエストに行った。フレンドから打診があった。「このハンター、[b]武器しか変更してない[/b]」と、最初のクエストから武器をコロコロ変えるハンターだった。そこは不思議に思っていたがまさか武器だけを変えてくるハンターがいるだろうか？その後も数回クエストに行ったが本当に武器しか変えてなかった。泣いた。泣き笑いだった。
何時間も装備とスキルを吟味しモンスターに対してもある程度対策を立てた装備を準備し、少なくとも参加要請等でなるべく迷惑を掛けないように心がけて悩みに悩み、それぞれ装備セット登録し必要に応じて変更してきた。クエストを成功させるために積み上げてきた編成だ。
しかしそのハンターは最後まで[b]武器だけ[/b]変えてきた。
今回のハンターが一番使用していた武器は太刀だ。太刀にあった装備をしているかと言われたら正直そうではなかった。しかしその状態にもかかわらず弓などのガンナーなどにも変更してくるという有様だ。
そしてロビーにいるにも関わらず初めての武器をロビーに居る間に修練場で試し、クエストに同行しようというのだ([spoiler]ガンランスだったが防具の変更無し・ガード性能も付いていたか怪しい[/spoiler])

私は腹を抱えた…
正直限界だった。こんなハンターがいることに驚きを隠せなかった。
しかし途中で更に私は不思議な体験をすることになる。

イベントクエストが最近更新されていた。ラージャンが出る換金素材クエストだ。このアイテムを売ればお金が沢山ゲット出来るおいしいクエストだ。
傀異錬成で湯水の如く消費してきたお金。これはあればあるだけ助かるし、何より最新のイベントクエストだ。腕試しも兼ねて行くことにしたのだ。
無事クエストをクリアして沢山の換金素材を手に入れ、これで少しは足しになるなと喜んだのも束の間。
彼は言い放った。

[b]「俺、お金余ってるから要らないんだよね。〇〇万ゼニー持ってるよ！」[/b]

死んだ。私はこの時ハンターとして死んだのだ。
来る日も来る日もギルドカードに載る勲章をニヤニヤしつつ交換する機会があるならば私のギルドカードを確認した時に「すげぇ！この人めっちゃやり込んでるな！」とか思わせるのも悪くないと、さり気なく一緒に参加したハンターがかなりやり込んでて驚くという妄想を頭の中で考えていた。

しかし、このハンター持ってるお金の金額の大きさだけで私に自慢してきたのだ。
完全敗北だった。身分を隠して正体を知った時に驚かれるだろうなぁ～という妄想が一瞬にして塵芥と化した。
ツッコミどころはあった。その金で武器に合った防具揃えろよとか、まともな装飾品付けてくれ…等色々だ。
このすべての思いをお金もち自慢でねじ伏せてきたのだ。褒めるしか無かった。

[h1]私は勲章(実績)を全て埋めハンターを休業[/h1]

このハンターに合わなかったら私はただモンスターのサイズを測りひたすらにクエストをこなし勲章を埋めるハンターになっていただろう。
勲章を集めることが悪いことではない。それを目指して突き進むのは各々自由だ。
だがこのハンターに出会って楽しみというのを再認識させられた。勲章に囚われない個人の楽しみというのを突き詰めたハンターだったのだ。数値化されている部分だけでもそれ一つを他より圧倒的に多いことを何より喜び、同じ武器で同じモンスターを数百、数千と狩り一連の動作に快感を覚え楽しむ姿もあるだろう。
彼はそれを真正面から魅せてきたのだ。それはどんな魅せプレイよりも魅入られる彼のプレイスタイルが私の考えの間違いを認識させたのだ。
私は一線を退くが彼のことは忘れないだろう。それだけ何よりも強いプレイだったのだから。

[h1]最後に[/h1]

流石にロビー情報みてから入ってこようよ…
そのお金で装備更新してください…正直普通なら即キック案件なので、友達同士なら許してもらえても野良だとリスクしか感じないので一緒に行くのも難しいと言わざるをえない…
でも楽しかったのは事実です。今度はちゃんと装備見てダメそうならキックします…すまん…
他にも色々あったけど、そこは相手に悪いからこの辺で…
ゲーム部分は良い点悪い点ありますが、そこは他のレビューのほうが参考になると思います。",,,,,,0
34,34,76561199242751634,1979,True,0,多彩なアクションと二匹のお供がソロプレイでも楽しい。,,,,,,0
35,35,76561199441957783,34,True,0,good game,,,,,,0
36,36,76561198140918165,7688,False,2,"エアプが作った同人ゲーム
4Gを超える駄作
モンスターは少ない
護石のレアリティは目安にもならない
武器は古龍より虫が強い
武器は差が酷くバランスが鉄蟲糸技で人権が決まっている
友達とやる時だけが救いだと思ったが、MR100で開放される防具はソロ専用で完全に試合終了のゲームでした。
ひっでえゲームだ、これが高評価だなんて俺信じられねえよ

サンブレイクが発売し、プレイした為追記。
レウス亜種レイア亜種は存在せず、希少種が存在する世界線。
相変わらず、乱戦にならないのにあるこやし玉（快適にしたが故の謎アイテムと化した）
争わない優しいモンスターたち
ただ殺戮するハンターたち
語るに落ちたストーリー
続ける気力を削ぐレベルアップクエストシステム
マスターランクは飾り
護石は掘らなくて結構です。
エスピナスはよく寝てる、可愛いね。

なんかこのゲームしているとハンターが悪でモンスターが自然と共に生きている優しい奴らに感じて罪悪感を感じます
酷いゲームと言ったのは撤回しましょう。違和感と戦うゲームです。同人ゲームは取り消しません。
",,,,,,1
37,37,76561199202574076,5669,True,0,"MHWのシステムを従来のMHシリーズに適用した感じで、人によってはストレスになる部分をガッツリ省いて快適にした印象ですね。
個人的にはちょっと省きすぎな気もしますが・・・時代なのでしょうか。
元々がスイッチ用のため非常に薄味というかアッサリ系で、MHWのようにジックリ腰を据えてやる系ではないです。
快適になるのはいいんですが、やりすぎには気を付けてぜひともモンスターがMHなだけのGEにならないことを祈ります。
ライズ・サンブレイク含めてラスボスが一番面白くないのはどうなんでしょうね。
ギミックバトルとかFFで満足なんですが。",,,,,,0
38,38,76561198170583202,320,False,0,"何から何まで凄くゴチャゴチャしすぎてます
「！」マークのところに行けばよっかた
ワールドと違って里内はどこに行けば
いいかわかりづらい。
アイテムボックスもワールドはキ－1つで
ボックス内を移動整理出来たのにライズは出来ないの？
キーボードでの操作性もワールドと違い指定出来ない
キ－があり、操作しづらくて泣きそう。",,,,,,0
39,39,76561199083041947,2658,False,4,"ＰＳ初代無印からモンハンやってます。
　久々にエスピナスに会いたくて購入。
　先にいっとくが、本作を楽しいと感じる人も多くいるだろうから、駄作ではないと思う。たまたま私に合わなかっただけ。
　ゲームとしては、「もはやモンハンとはいえない。」の印象。　
・　新アクションとか不要（任天堂スイッチとかで遊ぶお子様は大喜びだろうけど)
・　そもそもモンスター操るとかいらない
・　４人マッチングしてもお供がいるので、戦闘時、ごちゃごちゃして非常に見づらいし、
　狭く感じる。
・　「楽になった、便利になった」の声を多く聞くが、「不便」な部分も併せて本来のモン
　ンハン
・　ワールドやアイスボーンより明らかにおちる、というか本作が全体的に子供用に感じる
本作が「モンハン」というタイトルでなければ、間違いなく私は高評価。でも「モンハン」なんでしょ？これ・・？
残念だが「苦痛」なのでやめた。エスピナスに会いたかった。残念・・・


2023/1/7 追記
　久々にこのゲームのレビューを軽く眺めたところ、某ユーザーが
　「発掘装備を実装希望」（？）とか表記をみかけた。（私の見間違いか？？？）
　勘弁してくれ・・・何考えてんの・・・？正気？
　私、人様の意見・主義・主張に文句言いたくないけど、本件は別。
　モンハンは「苦労し、手間をかけて手に入れた素材から武器、防具等を作成する」のが楽しいんでしょうが・・。
　発掘装備って、たしか・・・モンハン４で実装されちゃったやつだったっけ？
　私はその「発掘装備」というモンハンの楽しみ方をぶち壊す、クソシステムがどうしても我慢できず、反吐が出るのですぐやめた。（モンハンを途中でやめたのモンハン４だけ。）
　だってモンハンじゃないもの。
　モンハン４に「G」ってあるの？アホらしくて存在も知らん。
　とにかく、「発掘装備」なんてクソは２度と実装しないでほしい。
　
　もう１点、「大型アップデート/新モンスター追加」って・・・はぁ？
　既にゲーム内に登場するモンスに強化とか追加設定加えてるだけじゃない。
　「新」モンスを語るなら、ワールド・アイスボーンみたいに、アルバとかミラボとか、まだ当該作に登場させてないモンス追加すべきじゃない？手抜き？？
　ワールド・アイスボーンに比べたら、本作は本当にダメだ・・残念。",,,,,,0
40,40,76561198021857629,27679,True,1,"初期のライズは全体としてあまり好きではなかったがサンブレイクからだいぶ良くなったと思います。
[h1] ライズとアイスボーンの要素の違い [/h1]
どっちがプレイしていて楽しいかは個人によるが、どちらも楽しいです。
サンブレイクとアイスボーンを、１００時間以上あそんで思ったのは友達と一緒にあそぶことです。いなければ楽しさ要素は低い。マルチプレイでもいいが。。
サンブレイクでは『盟友クエスト』というのがありNPCが同行してくれてサポートしてくれるシステムがあるがアイスボーンはない。
[h1] カプコンってスゴイｗ [/h1]",,,,,,0
41,41,76561199465509186,1432,True,0,"神ゲー
",,,,,,0
42,42,76561199136177047,199,True,0,永降前买的本体，我是傻逼,,,,,,0
43,43,76561199438345523,11499,True,0,"まずは良い点
・超爽快‼　過去作よりも細かい工夫が施されている（体力マックスだと回復薬が飲めない。ガルクに乗ったまま武器を砥げる。などほかにも。）
・翔蟲が楽しい。鉄蟲糸技も‼
気になる点
・ライズの時点だと、少し物足りない。てかまあま物足りない
・画質がMH:wよりも落ちた
まとめ
　ライズは爽快感があって楽しいが、物足りない感がある（サンブレイクはそんなことない）
なので、ライズを買うのであれば、サンブレイクも買ったらよいと思う",,,,,,0
44,44,76561199022734435,43667,True,0,"大衆向けマイルドハクスラ＋簡単映えアクション
全てソロなのでマルチ関連は分かりませんが
素晴らしい出来だと思う。

普段遊ぶハクスラ(POEやGrimDawn等)に疲れた時に気軽に琥珀集めたり、適当に好きな武器使ったりして遊んでます。

傀異錬成等、ある程度プレイする人間向けエンドコンテンツもわかりやすく出してる訳だし
普段あまりゲームをしない層も多くプレイするタイトル故、これ以上求めるのは酷だと思う。

追記:始めてからこれまで全てキーボードで遊んでます。
キーバインド変えるのが多少厄介ですが慣れれば問題なく遊べます。(個人差)
現在全武器種使って遊んでいるので特定の武器種が~とかも無いですし、設定で武器種ごとにキーバインド変えれたはず。
",,,,,,0
45,45,76561199053151760,18705,True,2,"[h1] カムラの忍者ハンター [/h1]
きっとカムラの里のハンターは忍者なのでしょう
翔蟲を使用したアクションや壁走りなど
割りと軽快な動きをしてくれます

残念なのは、使いづらい死にスキルがある点と
ストーリーに没入感がない点でしょうか",,,,,,1
46,46,76561199446339956,2746,True,0,"神げー

",,,,,,0
47,47,76561199206245191,62536,True,3,"一段落ついたのでレビュー

[h1]良い点[/h1]
・移動面のストレスはもうなくなったといってもいいレベル、最高です

・npcの個性が立っていて飽きない

・ソロ向けの調整が多いためマルチが苦手な人でも気軽に遊べる

・自衛手段が多く、アクションが苦手な人やシリーズ未経験の人でも楽しめる

[h1]気になる点[/h1]
・高難易度クエストと銘打っていても火力防御面ともにインフレしているため「あれ？拍子抜け？」という感じになる。

・これは最近のゲームとしては仕方のないことだがアプデ前提のバランス調整が特に目立つ

・[strike]GOD EATER[/strike]某神殺しゲーを彷彿とさせるアクション性、これは好みの問題だが正直前作のずっしりとしたアクション性の方が”狩りをしてる感”があって好みだった

・やりこみ要素がギリギリハマらなった、というより防具スロットを増やせてしまうので前作のドラゴン装備よりも凶悪なものが作れてしまう　ここまでインフレさせるなら発掘武器も実装してもろて…

[h1]まとめ[/h1]
アクションゲー初心者の人には強くお勧めしたいです、シリーズ既プレイ者は人を選ぶ
個人的な感想としては一人でやる分にはかなり楽しめてます、マルチは通話つなげて雑談しながらやるぐらいの心持ちだと楽しくできると思いますよ
",,,,,,0
48,48,76561199355917897,3461,True,1,友達とやったら楽しいです。,,,,,,0
49,49,76561199040375181,4094,False,1,kuso,,,,,,0
50,50,76561198374114479,5900,True,0,神ゲー,,,,,,0
51,51,76561198043907555,1610,True,8,"かつてのシリーズ恒例だったストレス要素が大幅に削減され、遊びやすいタイトルになっています。
・モンスターの居場所はいつでもマップに表示/マーキングアイテム廃止
・暑いだの寒いだの地域ごとに必須の消耗アイテムは廃止
・アイテム使用時の変なモーション廃止
・ダメージは数値で表示され弱点が判りやすく
・拾った素材アイテムはある程度まで自動で調合
・アイテム採取はモーションが短縮され、一度にまとめて取得
・マップに採取地点が表示される
・騎乗して高速移動できる最高の相棒、オトモガルク
・協力的で感じのよい街のNPC達。極端な不細工とかいない。
・狩場は1枚MAPなので移動にロードを挟まない
等々……厳密には前作モンスターハンターワールドで既に改善されていた部分もあるものの、PSP/DS時代から比べると素晴らしく遊びやすくなっています。

ゲーム性としては大型モンスターの攻撃を避けて、殴って、避けて、殴ってをひたすら数十分繰り返すだけなので、協力プレイができる友達がいないと、延々同じことの繰り返しになってしまい結構ダレます。友達を誘って遊びましょう。
私は犬と猫が友達です。",,,,,,0
52,52,76561198345360815,1567,False,0,"救難システムがガチでクソです。ワールドの時の様なシステムでは無いためランダムマッチングでしかまともにマッチしません。
犬に乗って移動できるのは便利なのですが、操作性が悪すぎ酷すぎでイライラします。
はっきり言ってワールドの方が面白いです。
PCの醍醐味であるMODもまともに機能しません。
少しでもMODを入れると数分から数十分後には必ずクラッシュします。
なにをどうしても必ずクラッシュします。
PC版の面白さがMODなのに全くまともに遊べません。
PCのスペックは全く問題ないですがさっぱりだめです。
他のゲームでこんなにクラッシュするゲームは知りません。
MODいれてなくてもクラッシュすると言っている人も多いです。
買うだけ無駄のゴミゲーです。",,,,,,0
53,53,76561198864902653,8018,True,1,"Core i5, Intel Iris Xeで快適にプレイ可能。",,,,,,0
54,54,76561198116848644,608,True,0,ナイス,,,,,,0
55,55,76561198963117813,38460,True,24,"[h1]【はじめに】[/h1]
勲章をコンプした記念にプレイしていて自分が感じたことを書こうと思います。レビューを書いたことがほとんどないので箇条書きですが、読んでいただけると嬉しいです。


[h1]【良い点】[/h1]
・翔虫が導入されたのでアクション面に幅が生まれ、スピード感のある戦闘が楽しめるようになりました。(吹っ飛ばされても受け身で隙消しができるので、せっかちな自分にはありがたい)

・盟友が追加されたので、ソロでも寂しくなくなりました。

・ガルクが追加されたので、移動のストレスも軽減されました。（正直もう少し小回りが利くようにしてほしい）

・ヒロインがライズ、サンブレイクともに可愛いです。

・自キャラが喋るようになり、生き生きと狩りができるようになりました。

・オニクグツでモンスターを吹っ飛ばすととても気持ちいいです。

・怪異錬成がやめられません。（ソシャゲの周回作業が好きな人には向いてるかも）

・属性が重要になったので一つの武器を作って終わりではなくなりました。

・ハンターノートに撮影した写真を設定できるので、環境生物を撮影する楽しみが生まれました。

・ギルカに写真を設定できるのでフレンドさんと写真を撮る楽しみが生まれました。

・マルチプレイで他のプレイヤーさんと盛り上がるのが楽しいです。

・スタンプにコメントを設定できる(賛否両論あるかと思いますが、自分はマルチで他の方のネタコメを見るのが好きなのでいい変更点だと思います。)

・ジェスチャーが可愛い(最近のお気に入りは、ファンへのアピールとイエーイです。暇さえあれば大体やっています。)


[h1]【気になる点】[/h1]
・ギルカの自動返信機能の削除

・ヒトダマドリの存在　(これが一番気になる。乙りたくないので仕方なく集めてますが、正直ただの手間だと思います。体力増強が必須の環境が嫌ならスキルをなくすだけでよかったのでは？マルチで他の方が戦っているのに自分だけ鳥を集めてるときの申し訳なさがかなりあります。クエスト開始地点に虹鳥を設置するスキルの追加がされればとても喜びます。)

・秘薬の弱体化（鳥集めめんどいから秘薬の効果は元のままにしてほしかった）

・溶岩洞が赤すぎて目が痛い、段差が邪魔

・城塞高地が狭すぎて通路で戦う羽目になる

・水没林の落下しやすさ

・ワールドの頃にくらべてアプデが地味(ワールドが豪華すぎたのもあるので今後に期待)

・環境生物を捕獲してマイハウスに配置できる仕様を続けてほしかった

・力尽きたときに最寄りのキャンプではなくメインキャンプで復活する

・マルチプレイ時に名前の色が全員黄色なのでミニマップを見るときに自分の位置が分かりにくい

・偵察地点（なぜ各フィールドに一つしか設定できないのか、というか普通にサブキャンプでよかった気が）


[h1]【最後に】[/h1]
感じたことを素直に書いた結果、愚痴っぽくなってしまったところもありましたが、自分はモンハンシリーズが大好きです。狩猟要素は言わずもがな、自分が今までプレイしたゲームの中ではこのシリーズが一番マルチが面白く、夢中になれます。やはりジェスチャーやポーズセット、スタンプの存在が大きいのかもしれません。もしこれらの要素がなければ、自分はここまで続けることができなかったと思います。現実ではコミュ障でも、モンハンの世界では好みの姿に着飾って、他の人と盛り上がることができるので、とても楽しいです。",,,,,,0
56,56,76561199076760774,531,True,1,"友達から勧められてプレイしてみた。
正直モンハンってモンスター倒して終わりみたいなゲームだと思っていたけど実際そんなものじゃなかった。
モンスターを倒して手に入れた素材で武器や防具を作ったり戦闘中に使うアイテムが多彩だったり、それぞれのモンスターの動きを研究して倒したりボリューム満点で全然飽きない。
しかも、マルチでプレイすると今まで倒せなかったモンスターが倒せるようになる→強い武器や装備が作れるようになる→見えてくる世界が変わる。これがモンハンの醍醐味だと思ってる。
みんなもぜひモンハンをプレイしてほしい。後悔なんかしないと思う。",,,,,,0
57,57,76561199117395457,3193,True,0,"〇
",,,,,,0
58,58,76561199054781125,19137,True,0,画面がきれい。最高,,,,,,0
