,number,steam_id,playtime_at_review,voted_up,votes_up,review,story,graphic,character,music,Operability,story_state
16,16,76561198085653997,37,True,9,"VRを買ったのだから、この健全なゲームをプレイしないといけないと思いセールで買った
Steam版は全年齢対象の健全な内容です、安心してお子さんにプレイさせられます。


質感と没入感は素晴らしいが内容が想像以上に薄いので、ネタプレイを楽しむために安くなった時に買いましょう",,,,,,0
17,17,76561198368838839,187,True,5,"ＶＲの利点…それって正直なところ、あんまりなかったりする。
説明で息遣いとか、まるでそこに存在しているかのよう！みたいなことを記載してるが…
別に呼吸音が聞こえるわけでもないし、そこにいるかのようには、まぁ見えなくもねぇな…

そもそもＶＲでモザイクが入るから、ＶＲってなんだっけ？って思考に至る。
あとは感覚の問題。これはやはりＶＲだから皆無。触るとバイブレーションが発生するようにはなってるけど、やはりこれが今の限界なのかもしれない。匂いなんかは別に香水でも使えばなんとでもなるし、課題点としては感触的な感覚だね。

さて、最大の問題。　実用性のほうだが…　正直、使い勝手は悪い。
そもそもキャラはゲーム内での動作が発生するけど、プレイヤーはそうじゃないですからね。
手を使ってオナヌーだと、そもそもコントローラーを手放す必要性がでるので操作ができない。
ならば、汚れるのを気にせず片手コントローラーにて発射すると仮定すればいいけど、シンクロ率の質が落ちる。

それなら道具を使うタイプにした場合。
まず、シリコン筒ならば、手も汚れずに片手コントローラーでもいける。逆に仮想穴になるとローションを使うことが前提なため、コントローラーがローションまみれになる可能性もある。さらに言うならば、仮想穴にローションを流し込む過程で間違いなくゴーグルを外すだろうから、ゴーグル自体もローションまみれになる可能性が高い。どうしたってローションが最大の問題点になるだろう。

次に固定式仮想穴の場合、これは同期レベルではほぼ問題なく、高い臨場感を味わえるのは間違いない。ただし、やはりこちらもローションまみれになることは間違いない。
ＶＲの注意書きで周囲に気を付けて！みたいなものを配慮するように促しているが、一番配慮すべきはローションである。
ローションはＶＲにとって最大の天敵になる。ましてやゴーグルつけた状態で後片付けなんかは難しいし、かといってローションまみれにするわけにもいかない。ある意味、八方ふさがりになりかねないといえるだろう。

感触、匂い、ローションまみれ。この３点が今後の課題になることは間違いないだろう。

現状で一番いい使い方としてはデリヘルでも呼んでプレイすれば一番いいと思う。最悪、片付けをやってもらえればそれだけで済むからね",,,,,,0
18,18,76561198060009354,152,True,23,"目の前にカノジョがいる！！！！
でもカノジョに触れる時の虚無感はなんだろう？
[strike] どうしたら二次元にいけるのですか？[/strike]
い、いやこの虚無感は俺のカノジョへの愛が足りないからだ、、、、
",,,,,,0
19,19,76561198067630374,26,True,5,"Quest2でプレイしてみた、思いの外実在感が有って驚いた。
まぁ少し遊んでると「何やってんだろ？」って瞬間が有るのが玉に瑕。
他のVRゲーで、NPCの体に触っても反応が無い事に寂しさを感じたなら買いかも。

触れる箇所が限定されてたり、撫でる的な事が出来ないのは残念だが、彼女の部屋にはあの有名なマッサージ機が有るのでそれで遊ぶ事も一応可能。
多分本来のマッサージ機として買ったのでしょう。
まだ触りしか遊んで無いので、もっと小道具が出て来るかは不明。

イリュージョンの公式ホームページに行けばECSTASY強化パッチが落とせます。
http://illusionvr.jp/
↑がパッチのあるページで、↓がVRカノジョのホームページです。
http://vrkanojo.com/
VRカノジョの方では強化パッチのダウンロードバナーが存在しませんので注意。
内容的にも殆ど同じVRカノジョのホームページなのに何で二個あるのか謎。

セールで約3.000円なら十分元は取れそう。
目立ったVRエロゲームがこれしか無いのが残念だが、キャラモデルの品質は他の追随を許さない出来だから、是非とも続編を作り続けて欲しい。

風呂場以外の要素を解除した所までプレイ。
まず、キャラの顔とかは良いのだけど胸が気持ち悪い。
水風船みたいにブルンブルン揺れるわ、触れると粗ぶってグルグル回る。
ブラしてる設定でも服着ててもお構いなし、酷いねコレは。ｗ
後、OculusQuest2だとコントローラーとかが無いと完全クリアは不可能では？
操作法も分からないからかなり苦労してプレイしました。
非公式MODも今では入手不可みたいだし、そこら辺は残念。
スク水はテッカテカのコスプレ用みたいな質、ブルマも有るけど微妙な質感。
ただ、騎乗位でなら半ずらし挿入も出来て結構凝ってますが、何故か正常位では不可能。
ゲーム性もリプレイ性も殆ど無いからセールで買いましょう。",,,,,,0
20,20,76561197985400171,18,False,15,"女の子の部屋で女の子を眺める、おさわりをして反応を楽しむ、イチャイチャなどするゲーム。(ILLUSION公式ページにて成人向け対応パッチを配布している。本格的にイチャイチャするためには別途このインストール作業が必要)

ストーリーなどはなく、段階を追っていくつかのシチュエーションを体験していくような構成になっている。いちど体験したシチュエーションはメニュー画面から何度でも再プレイすることができる。あまりバリエーションはないが衣装替えができるので、リプレイ性(?)もないことはない。

女の子のモデリングはまあ良し。顔面などはかなり丁寧にモデリングされていて、近づいて見てもそれほど破綻がない。完全に目の前に""いる""感覚があり、その実在感で白飯三杯いけますみたいな感じは確かにある。男女問わず、せっかくVRデバイスを手に入れたのならこれは体験しておかないともったいない！という意見には消極的ながらも異論なし。

ただしそれはVRカノジョという作品の力というよりはあくまで高精細の人型3DモデルをVRで観察する体験の効用であって、この作品そのもののつくりはちょっとお粗末にすぎるなあという印象。気になった点を以下に列挙する。

・ILLUSION流キャラデザインとVRの相性の悪さ
女の子の仕草やヴォイスアクティングはいつものILLUSIONという感じなのだけど、VRになるとそれがまずい。デパートの屋上の着ぐるみショーのようなわざとらしいオーバーアクションと頭に綿あめが詰まっているようなアニメ声での「日本の首都ってぇ～、京都ですよねえ？」などという発言が、実在感のある一人の人間の所作として演じられるのはお世辞にもかわいいと思えなかった。というか正直ヤベえ女にしか見えなかった。

・ディテール描写の弱さ
「息遣い、体温までも感じられるほど」との宣伝文句だがそんなことはなかった。せめて顔を近づけたら耳元で吐息が聞こえるとかしてほしい。

・おさわりについて
基本的にはNintendoDSでポケモンを撫でているのと変わらない印象。両手のコントローラーが女の子の体に設定されているおさわりポイントに重なるたびにセリフとモーションがトリガーされる、という以上の何かではなかった。

・視点移動の不便さ
左スティックで床平面上を平行移動、右スティックで上下移動？できるようだが、右スティック操作の感度が高すぎて頭の高さをうまく調節できない。またあたりをぐるりと見回すような視点操作をスティックで行うことができないので、例えば女の子が背中側に回り込んだときは自分自身の体をVRデバイスごと後ろに向けなければいけない。

・メニューの操作性
メニュー画面や各種オプション設定など項目の選択を行うときは、VRデバイスの向き(=プレイヤーの視線)でポインタの移動を行い手元のコントローラーボタンで決定する仕組みになっている。たびたび姿勢を正して首で慎重な操作を行うことになる。

総評
VR普及期の切り込み隊長としての価値は大いに評価したいが、この作りこみの浅さは不誠実にすら見える。いちレビュワーとしておすすめしたいかと言われれば明確にNO。ただし2020年末現在VRデバイスを手に入れたばかりの人が楽しめないかと言われるとそれもNO。お金に困っていない人が手っ取り早くVRの可能性を感じるために購入するのならよいのでは。",,,,,,0
21,21,76561198834501783,89,False,1,"公式サイトからパッチのダウンロードが出来ませんでした。
なので、本物を求める方はILLUSION公式ページから購入したほうがいいですね(;´･ω･)
質がいいだけにゲンナリしました。",,,,,,0
22,22,76561198063658610,42,False,105,"俺がおすすめしようがしまいが、ゲーミングVRを手に入れた男は遅かれ早かれ全員がこれをやるだろう。
VRを持ってるのにVRカノジョがライブラリにない奴は、Steamで買ってないかこれから買うだけだ。
だからこのゲームのレビューを書くのは無意味に等しいが、だからこそ気楽に書かせてもらおう。

軽く触っただけの段階だが、俺はこのゲームをプレイしてこう思った。
「あと2，30年後に生まれたかった」
まだVRでエロゲーなんて高望みがすぎたのだと、痛感させられたからだ。
クソみたいな操作性は、いつものイリュージョンだから（いつも以上にヒドいとはいえ）まあ目を瞑ろう。
キャラクター、あるいは俺がそこにいないのだ。
こちらから合わせに行ってもいまいち合わない目線、特定のシーンでないと反応しないお触り。
持ってるのか持ってないのかわからない掴み操作を始めとする節々に散見される没入感を削ぐ技術不足。
VR空間にいるはずなのに、俺とはまったく関係のないところで行われている劇を三人称で見ている感覚しかないのだ。
これならVRAVのほうがまだ没入感がある。

VRゲームはすごい。
ただの棒立ち的当てでも、とんでもない臨場感と没入感がある。
しかし仮想と現実の壁はまだまだ分厚く、そこを乗り越えるためにはゲーム側の高い技術力とプレイヤー側の創意工夫が求められる。
資金力と開発力に劣るエロゲメーカーが高い技術力を手に入れ、使いこなせるようになるためにはまだまだ時間がかかるだろう。
一部のプレイヤーは創意工夫で補うだろうが、この分厚い壁を乗り越えて空気と性行為をするだけの胆力は俺にはなかった。
業界屈指の3Dエロゲの老舗がこれなのだから、俺たちが本当に夢見たVRエロゲの登場はまだまだ先だ。
きっとそのころには、俺はとっくに枯れているだろう。",,,,,,0
23,23,76561198076096340,172,True,10,"quest2のoculus linkでプレイ。
手コーキのところで詰まってる諸兄！スティック倒して押し込む操作がキモです。
カメラ移動ONの状態で行うと視点の移動ができます。
OFFの状態だとアクションボタンになり、シーンが進行します。
方向でいろいろ役割りあるみたいだけど、手探りでいいんじゃないかな！",,,,,,0
24,24,76561198323401985,81,True,8,いかでがぽんち,,,,,,0
25,25,76561198345068665,203,True,18,"Oculus Rift S にてプレイ

Steamから起動するとSteamVRモード、OculusVRモードで起動を選べるが、どちらもOculus Touch(コントローラ)による
イベント進行(パッチ当てによる追加イベント)ができない不具合(ボタンを押しても行為()を開始しない)があると思われる
しぶしぶXboxコントローラを接続してXboxコントローラのボタンによりイベント開始し、進行することを確認。
※進行はするが、行為()の速度調整が効かず常に最速で動き続けている模様
(進行上問題はないが、ハートがたまらないため、一方的なプレイとなってしまう)
上記の不便点はあるものの、作品のクオリティは素晴らしいの一言

一通り終えたあと、どうにかOculus Touchのみでイベント進行できないか検証していたところ
SteamVRモードやOculusVRモードでの起動ではなく、
Steamからゲームのインストールディレクトリ(ローカルファイルの場所)を開き、
直接ゲームのexeを起動してやることで、Oculus Touchのみで
進行・速度調整ができ完全版として遊べることを確認できた。

他のレビューにもあるとおり、カメラを動かすと、延々と動き続けて空高く舞い上がってしまい、
再起動するか、イベントを終えてシーン変更となり強制的にカメラが戻されるかしなければ
解消されないため、設定でカメラの移動の量を最低値にしておくことを推奨。
※間違ってカメラ移動のボタンを押してもゆっくりカメラが動くため、もう一度押して止めることで、
ほぼ影響なく遊びを続ける事が可能

短くまとめると
・カメラ設定は　動く量を最低に
・起動は、SteamVR経由(SteamVRモード、OculusVRモード)ではなく、直接ローカルファイルのexeから起動
・モニターの電源は切る
・イヤホンをつける
・部屋への突然の来訪者を防止する（任意）
・パッチを当てる（任意？）

以上",,,,,,0
26,26,76561198064821364,25,True,11,"毎日毎日、さわることだけが、俺の仕事だ。
Oculus Rift S を使って、左トリガーを引くと旋回しながら空高く舞い上がっていくんだ……しかも戻れない。
俺も、父さんや母さんと同じように、飛んで死ぬんだと思うと怖かった。
でもアニキは「さわれ」って、俺たちを励ましたんだ……笑いながら。
手の震えが……止まった。夢中になってさわると、さくらの声が聴こえるんだ。
「ここがやわからいよ、こっちをさわってごらん」俺はその声にそって、さわるだけだ。
でもあの時、あそこで諦めていたら、俺たちは死んでた。
助かったのはアニキのおかげだよ、アニキが、最後まで諦めなかったから。",,,,,,0
27,27,76561198357539906,293,True,5,"この作品は全年齢対象なので健全です。はい
ふぅ",,,,,,0
28,28,76561198154689997,183,True,11,"最高。
でも、みんな一体どうやってプレイしながら４５４５してんの？？？？

-----
（2020/07/07）
Oculus Questに買い替えたので再度プレイ。

VirtualDesktopでのwifi接続しているのだが、無線になることで格段にシコり係数がアップ。
また、パススルーONにすることで、HMDを外すことなく周囲をある程度見回せるので後始末も快適に。

Questと十分な速度のwifiルータとアンテナ買おう！（※Oculusの回し者ではありません）",,,,,,0
29,29,76561198092683644,35,True,93,"拝啓、母さん

お元気ですか？
都会暮らしにもすっかり慣れて、気づいたら3年が経ちました。
あっという間ですね。

そういえば、こんな僕にも彼女ができました。
名前は『夕陽さくら』と言って、何事にも一生懸命素直なすごく良い娘なんだ。
いつでも彼女は僕を癒してくれるんだ。
本当に助かっているよ。

えっ？同棲しているのかって？
同棲しているという解釈でも良いんじゃないかなぁ・・・？
まぁ、母さんに説明するのはちょっと難しいかな(苦笑)

実はここだけのハナシ、彼女はまだ「学生」なんだ。
近所に住んでいて、僕が勉強を教えているんだ。
そうしているうちに段々とイイ仲になっちゃって・・・・いやだなァ、恥ずかしいじゃないか(苦笑)

いずれは結婚もしたいと思っているよ。彼女もそう思っているに違いない。
まぁ、まだ彼女の両親に会ったことはないんだけどね(苦笑)

それに、僕の方から会いには行けるけど、彼女からコッチに来ることは難しいんだよね。
なんというか、違う国に住んでいるというか・・・世界が違うというか・・・。
まぁ、そんな些細な事はどうでも良いかな(苦笑)

そうそう、母さんと同じで甘いものが好きな娘だから気に入ってくれると思うよ。
母さんに紹介したいなぁ。

そうだ！今度のお盆に彼女を連れていくよ。
きっと喜んでくれるだろうなぁ。今から楽しみだなぁ。



そういえば母さん、実家にパソコンってある？",,,,,,0
30,30,76561198218130000,1058,False,5,"「EXIT選ばなければアンロックされない」
「EXIT選んでも一定の流れまで進んでいなければアンロックされない」
決して安くないゲームに対して、これはあまりにもお粗末すぎる。
グラフィックは申し分ないだけにシステムが残念。",,,,,,0
31,31,76561198071793880,163,False,9,"操作性というか、感覚的に進めないので詰まる。
いろいろクリックして条件を満たしたら、メニュー画面からEXITすると次のステージに進めるという奇妙な進行方法により、それを理解するまで進めない。
また、エッチシーンでは無駄に尺を稼いでいるのか、ずっと進めない状態になる。Webの体験談を見てもプレイヤーが少ないのか参考になる記録がない。また「進められないのでやっているうちに飽きた」という体験談もちょくちょく見かける。",,,,,,0
32,32,76561197991202750,245,True,64,VRゴーグルを脱いだ瞬間目の前にカミさんが居た時の絶望感よ。,,,,,,0
33,33,76561198097636192,214,True,17,パッチ当ててからが本番,,,,,,0
34,34,76561198167044461,115,True,9,"Oculus Rift Sでプレイ

この為にVRのHMDを買いました後悔はしてません。

PSVRのサマーレッスンも凄いと思いましたがこっちは次元が違いました物凄く綺麗です。
公式からパッチをあてると×××できます。

VR初期の作品なんで服をつかんでペロンはできません、おそらくつまむが出来ないのだと思うのですが残念です。
クリックポイントだけは揉む掴むができます。

※19/12/9くらいからOculusのアップデートが入ったぽいんですが画面が地中に落ち続けたり自動で回転するようになりました自分ではどうしてみようもないのですごくショックです。
ソフトの再起動では直らずPCの再起動が必要なので若干めんどう・・・",,,,,,0
35,35,76561198013032756,86,False,20,日本のメーカーなのに女の子のセリフに翻訳感と言うか不自然さがあってイマイチのめり込めなかった,,,,,,0
36,36,76561198060270991,273,True,3,My girlfriend bought this game and she played through the whole game with mods ofc and loved it,,,,,,0
37,37,76561198292083399,234,True,7,裏世界がとてもキレイかったです。,,,,,,0
38,38,76561198453212129,25,True,16,(気持ち)よかったです,,,,,,0
39,39,76561198952026659,161,True,4,"ocolus riftsを購入し、丁度セールをしていたのでVR最初のソフトということで購入。
アダルトを期待して購入しようと検討している人は公開するかもしれませんが、VRがここまできたのかという
一つの指針を図るにはいいソフトだと思います。",,,,,,0
40,40,76561198079199690,192,True,14,"MRでプレイしましたがエロシーンでエロい事をさせるボタンとカメラ移動のボタンが同じ？なのでイライラしました。
CGキャラの綺麗さには感動するし、色んな場所をお触りも出来て良いのだけれど飽きるのが早いので定価だと割高に感じる。
でもまあエロい事にはお金がかかるものなので仕方が無いですね。",,,,,,0
41,41,76561198301151594,70,True,25,プレイしている間は楽しいのですが、VRを外すと虚無感がすごいのでそれに耐えられるなら買うべきだと思います。,,,,,,0
42,42,76561198045284846,10,True,124,"VRのPCスペックを確認する為に買いました。
下心は一切ありません",,,,,,0
43,43,76561198145955085,151,True,29,ふぅ,,,,,,0
44,44,76561198025900032,132,True,12,"もともと買う予定はなかったですが、セールが来てた時にとりあえず購入してそのまま放置していたのを最近プレイしました
値段がかなり高めに設定されているように思えますが、描画のクォリティや物理エンジンの作りこみを加味したうえで本来のコンテンツをプレイすると思えば少し高いかなぁ程度だと思います。
プレイしたのは一度のみで、フレンドにBCで見せながら調べてもらいつつ一緒に攻略していたのですが、コンテンツのアンロックが非常に面倒で積みゲーをやらされている感覚でした･･･
前もってググってある程度情報を得てからのプレイをお勧めします。
セールで購入するのであればThumbs up
通常価格での購入の場合はThumbs downです
",,,,,,0
45,45,76561198045177102,328,True,18,"VR導入の動機になったこのゲーム、
VHS、DVD、BD、3DVRと時代と共に進化してきた
大人向けコンテンツ。

未来・・・我々の目指した桃源郷はここなのか！？

と購入＆起動しましたが、確かに凄いです。
初回の起動時、ヒロインが近づいた時には脳が錯覚して
ドキドキするくらいの体験を得られます。

が、実用性は高くないと思われます。
未来はもう少し先なのかもしれません。
死ぬ前に早く来て、マジで。",,,,,,0
46,46,76561198086781186,190,False,22,"女の子のモデリングやテクスチャの拘りは素直にすごいと思えました、近付いてもそこまで違和感を感じない
ただゲームとして評価するなら正直""ゲー無""です
ストーリーも無くやることはお触りか眺めるぐらいで好感度を上げていくようなイベントもなし
VRでもストーリーがあってギャルゲー的に好感度を上げたりシナリオを進めるタイプの物もやってみたい

単純にVRで可愛い女の子を眺めたいって人にはいいと思います",,,,,,-1
47,47,76561198321125315,49,False,7,ちょっとサイコすぎるでしょ・・・,,,,,,0
48,48,76561198038355763,92,True,5,無限にかつ素早く連射できるのが衝撃的でした。場所や角度によっては爆笑もできますので飽きたらお試しください。友達に進めたら大爆笑でした。,,,,,,0
49,49,76561198016232790,61,True,30,VR彼女は仮想空間の中で女の子と楽しいことができるゲームです。HMDを被るプレイヤーが首を振ると、片方の選択肢が選択されるスクリプトや、彼女に顔を近づけることによって発生するアクションが実装されており、没入感を高める工夫が感じられます。公式サイトではR18 Patchが配布されており、導入すると普通のVRエロゲーとして楽しむこともできるようです。ちょっと残念だったのは、椅子を投げつけても反応されないことと、椅子がデフォルトの位置に戻ることです。椅子が当たったら「痛い！」ぐらい言ってくれると、さらに世界観を楽しめたかなーと思います。,,,,,,1
50,50,76561198820313178,215,True,11,"HTC VIVEでプレイしました。

おすすめします。
ただしエクスタシーパッチを当てたらの場合です。(またゲームとしてはおすすめできません。)

自由に部屋を移動できる方にはおすすめできます。

定位置で遊ぶ場合は操作性は悪く、微妙です。そもそも操作方法がよくわかりません。

また、ゲームとしては遊べるというわけではなく、眺めるには良いと思います。

ローアングルや衣装変更で雰囲気を変えるのはとてもいいですね。",,,,,,0
51,51,76561198068283163,271,True,3,とりあえずやってみるといい！,,,,,,0
52,52,76561198053388176,174,True,50,"Steamからインストールしてプレイできるのは極限られた一般向けモードだけです。みなさんが期待するモードでプレイするにはメーカー公式サイトからパッチをダウンロードする必要があります。

http://vrkanojo.com/steampatch/readme_jp.html

これはSteamでの配信の都合上こうなっているものですが、最近Steamの方針の変更があったそうなので、今後は面倒が減るかもしれません。

また、座った状態でもゲーム内移動、視点変更ができるようにするため、IPAというツールを使ってパッチを当てる必要があります。これにより、部屋を動きまわらなくてもゲームを隅々まで楽しむことができるようになります。

ゲームとしての内容は全然ありませんが、VRでムフフなことをするという目的は十分果せる、というかその機能しかありませんしそれで問題ありません！サクラちゃんはアホかわいいです。

とても実用的です。パッチの面倒があるとはいえ、Steamでこういうゲームが配信されるようになるなんて、良い時代になりましたね。",,,,,,0
53,53,76561198161043050,55,True,38,とてもリアルですが、部屋で一人で変なゴーグルしてこのゲームをしている自分にハッとしてやめました。,,,,,,0
54,54,76561198449358396,71,True,14,fallout4VRとともに購入してみましたが。PVの通り女の子をいじるだけですね。やった後は大抵４５４５しちゃいます。キスしているところではすごく興奮しました。ズボンがはちきれる。VRでの時間つぶしにどうぞ。親がいるとやりずらいです。,,,,,,0
55,55,76561198868375033,617,True,27,技術はエロで進化をするということがわかりました。,,,,,,0
56,56,76561198414755803,125,False,12,"身体の質感は最高峰といっていいと思います。
しかし、シーンをアンロックするために何をしていいかがさっぱりわかりません。
ストーリーも適当を通り超えて不快ですらあるので、もう初めからオールアンロックでいいのでは？というのが正直な感想です。
またHシーンでの操作がわかりにくいせいで、全く没入感がありません。もう少し体感的な操作を期待したいです。
あまりお勧めとはいえないですが、他にVRエロが少ないので、HMDを持っているなら所持しておいても良いかとは思います。",,,,,,1
57,57,76561198274525363,190,False,13,"グラフィックのクオリティは見事の一言。
なんだけど、用意されたゲーム内シチュエーションがことごとく異常性の高いもので、
・ヒロインが日本の首都を知らない
・勉強を教えに部屋までわざわざやってきた家庭教師を放置して一人でベッドで寝る
・寝返りを打って更に寝る
・飲み物を服にこぼすと目の前で半裸になる
・ブラホックを外してくれと言い出す
など常軌を逸した行動が非常に多い。

ストーリーというものはなく、各シチュエーションごとに固定のセリフをつぶやいたあとはプレイヤーが勝手にヒロインを眺めたり触ったりするだけ。
触ってももぞもぞするだけで、大したインタラクションが返ってくるわけではない。
他のクオリティ高いVRゲームに慣れていると反応の少なさに退屈さを覚えると思う。

これならゲームジャンルが変わってしまっても、透明人間にでもなってヒロインの私生活を覗き見るようなゲームの方がしっくり来たと思う。
前述のとおり反応パターンがなさすぎて、カノジョの方がこちらを認識しているという感覚が得られないため。
目の前の女の子に声をかけることも出来ない状態でセックスに持ち込むのは無理だよ…。

当たり前だけど、ゲーム内でセックスしていてもリアルでは座ってそれを見ているだけ。
普通のゲームとは逆に、目の前の光景がリアルな分余計に現実との不一致感が強調されてしまう。

グラフィックとOP曲は本当にいい。",,,,,,0
