,number,steam_id,playtime_at_review,voted_up,votes_up,review,story,graphic,character,music,Operability,story_state
10,10,76561199237446485,556,False,2,クイックセーブをすると落ちます　ESC押しても落ちます　セール以外で買うには勿体ないです　不具合は覚悟で買いましょう　ｐｃは前年に４０万で買ったものなのでゲームの不具合だと思っています。,,,,,,0
11,11,76561198166679412,56217,True,2,"[h1] 時間泥棒 [/h1]

Steamライブラリの中で一番プレイ時間が長いゲーム。

最初は少し大変だけど、基本的な装備が揃ったらわりとグイグイ探検出来て気がついたらリアル一日終わってる。

今は76をプレイしてますが、基本的な仕組みは一緒なのでどちらもお勧めです。",,,,,,0
12,12,76561198056270951,16145,True,0,本当に面白かった！！！買ってよかったです。,,,,,,0
13,13,76561198835675582,4508,True,2,時間泥棒,,,,,,0
14,14,76561197989103329,6159,True,3,無印バニラ版はメインクエストのインスティチュートルートで、進めなくなるバグがあるので、必ずGOTY版を買いましょう。セールならたったの300円差です。すでにバニラを買った人もシーズンパスよりGOTY版を買った方が安いです。「本編がかぶってますよ？」とsteamから注意書きが出ますが、かまわず「買う」を選択しましょう。おかげで無事インスティチュートルートをクリアできました。バグに腹が立ち、このゲームから離れていた自分が、再び終末世界に嵌まりました。金にケチらず暴れまくりましょう！！,,,,,,0
15,15,76561198830539840,1079,True,0,古さを感じないゲームデザイン最高です。,,,,,,0
16,16,76561198057739080,151365,True,2,さまざまな遊び方ができるので、長く楽しめます。実際、私自身、かれこれ5年近くプレイしています。,,,,,,0
17,17,76561198988514493,115,True,1,"セールでとても安かったので購入しました。
何とかMODの導入が出来ましたが自分の知識不足のせいで、今まで購入したゲームの中で一番MODの導入（日本語変換）が難しかったです。
でも終わってみると色んなサイトやYouTubなどを参考にすると、それ程難しいと言う訳でも無いので購入する価値はあると思います。
自分はMODで悩んでいる時間だけでセールのこのゲームの元を取ったと思います。",,,,,,0
18,18,76561198096438899,94,True,0,"適当に受けたクエストをこなしながら道中の敵と自分がカスタムした銃でドンパチやってるだけで楽しい。粘着剤、ねじを作りやすくするMOD、無限ダッシュ、所持重量増加、などのMODを入れておけばストレスフリーで遊べる。
おすすめのパークは武器、アーマーカスタム系と街づくりに興味があればカリスマツリーのリーダー。カスタムできるのとできないのじゃ楽しさが全然違うぞ！",,,,,,0
19,19,76561198157051317,47449,True,4,"【18/10/7投稿→20/1/7編集→22/12/19再投稿】

おすすめしないにしたかと思えばおすすめしたりしてますが、
ゲームそのものと充実したMOD環境に限って言えば依然としておすすめです。
何やら来年に次世代機向けアプデが入るようですが、
とりあえずどっかのアニバーサリーエディションみたいにMOD環境がぐちゃぐちゃにならないことを祈ってます。
そのどっかのAE版みたいなことにはなってないから評価変えたのかと言われたら・・・そうかもしれませんな。",,,,,,0
20,20,76561198160036850,4216,True,0,神ィ,,,,,,0
21,21,76561198157387623,3161,True,0,はやく続編出して欲しい　ベゼスタは待たせすぎ,,,,,,0
22,22,76561198034000062,39093,True,1,オンラインは要らんので、続編よろしく。,,,,,,0
23,23,76561198339714634,12600,False,1,"このシリーズは３のみプレイしています。

メインクエストを進めるために必ずどこかに所属しなければならないです。
３では一人で進められたと思いましたが、そういう自由さを今作では減らされています。
本メインクエストやDLCのヌカワールドで壊滅エンドを選択できず、後半は基本的に一本道と感じました。
コンパニオンに好感度システムがあるのですが不要だと思います。
鍵開けのオブジェクトが無駄に多いです。
戦闘中にオブジェクトの間にはまってしまい、そこから動けなくなることも多いです。そうなると自爆する以外で脱出できません。

建物の出入りが激しく、そのたびにロードが挟まるのでかなりテンポが悪いです。
戦闘もこちらが不利な場面も多いです。
近接攻撃でひるむため２体以上を相手にするとほぼ何もできずに倒されます。
建物も上下に広く、敵も上から攻撃してきます。
CPU特有のサーチ能力の高さで敵を発見する前に撃たれ続け、最悪倒されます。
また爆弾で特攻してくる敵もいます。近づかれる前に発見して倒さないと爆発に巻き込まれて倒されます。

武器の改造や建築は一部の素材がかなり不足して、それ以外の素材がかなり余ります。
もう少し必要素材を考慮してほしいです。
ロケーションは１か所に集まりすぎています。無駄に増やしてるだけで必要性が感じられません。増やすのならもう少し散らしてほしいです。

DLCもいまいちでした。
・ファーハーバー
一番良いDLCです。
最初に化け物退治の雰囲気を出していましたが結局は人間同士の争いという点が評価できません。
最初の雰囲気を出してほしかったです。

・オートマトロン
メカの製造ができるようになりますが、上記と同じく一部の素材がかなり不足します。
バグなのか、製造したメカが消えてしまうのが２度ほどありました。
メカをコンパニオンにできるのは楽しいです。

・ヌカワールド
レイダー体験アトラクションです。どっぷりとレイダー体験ができます。
メインクエストが本DLCの一部地域とゲーム本体の地域で完結しており、オープンワールドとは相性が悪いです。
サブクエストのアイテム収集は１クエストにたいして集める数が多いです。これでオープンワールドを水増ししてる感が出てます。
アイテムを集めるのですがマーカーが出ず、主観モードがほぼ必須なのはクエストの水増しだと思います。

旅するのは楽しいし、新しいロケーションを見つけるのも楽しいです。
どの組織も主人公に頼み過ぎで組織の意味ないのでは？とっとと解体しろと思いました。
MODを入れられる環境であれば入れたほうが良いです。
２０２３年にアップデートされるので、もしかしたら改善されるかもしれません。
",,,,,,0
24,24,76561198056723079,92977,True,0,"いつまでも遊べる名品
Modの種類が減ったこととバージョンアップされていないことが少し寂しい
やりこみ要素満載です",,,,,,0
25,25,76561198118891431,2127,True,0,ファストトラベルしてもロードが長い,,,,,,0
26,26,76561198953500487,3162,True,1,最高のゲーム,,,,,,0
27,27,76561198955413675,5237,True,2,始めてやった時は午後8時から初めて、気づいたら朝５時になっていた,,,,,,0
28,28,76561198244920530,13909,False,2,"楽しいっちゃ楽しいんですけど敵のワープや超反応による銃弾回避やそのままだと下記の通り薄味だったりなどしてMOD入れないとどうしようもない部分が散見されたり
リリース当時流行っていたクラフト系ゲームに全力で乗っかった結果ダンジョンや探索、クエストなどがfallout3やNVの頃の記憶に残る濃い目の味付けと比べてがやさしい味付けになってたり（でも米国海軍最古の現役艦のクエストは良かった）
雑魚キャラのセリフがみんななんかかしこくお上品（当社比）になってて肩透かし食らう割にネタになるというより首を傾げてしまう翻訳がぼちぼちあったり
DLCもクラフト系のものが多くそういうのを求めていない層には実質的にないも同然で（Far Harborはマジで良かったのでこれレベルのものがもう１つくらいあれば・・・）

自分はやってると３やNVが懐かしくなってしまうのでお勧めは「いいえ」です

ただストーリーは結構良かったですし主人公が喋るのも悪くはなかったですし（選択肢のシステムは要改善）、クラフト系ゲームが大好きな人はポストアポカリプスという珍しめの舞台でできるのでいいんじゃないでしょうか",,,,,,-1
29,29,76561199059787987,56,True,0,ゲーム自体は普通に完成度は高いのですが、やっぱりプレイヤーに前もって設定（既婚者で子持ち）はどうしてもロールプレイしたい人にはうーんって感じかなぁ。MODでメインクエストをごまかしたりはするが、やっぱり本来の設定の台詞が取り除けないの辛いンゴ,,,,,,0
30,30,76561198846492368,22933,True,0,エンディングのバリエーションが少ないのが残念でしたが、１エンディング終わるまではかなり楽しめました。後半まで時間をかけすぎる（エンディング時にLV80）と敵が雑魚過ぎてドキドキ感がなくなってしまうのでメインストーリーのエンディングまではあまり分岐ストーリーを進めない方がよいと思いました。,,,,,,1
31,31,76561199278634943,379,True,0,good,,,,,,0
32,32,76561199061263332,10522,True,0,"VATSたのしぃ！
謎の人のパーク付けると謎のおじさんが出て来てもっとたのしぃ！",,,,,,0
33,33,76561198018619127,109395,False,5,"個人的には好きなゲームだが、他人におすすめはしない。特にDLCのヌカワールドがらみで進行不能になる不具合が多く、非常にイライラさせられる。お金を払って買ったにもかかわらず進行不能になり、その先のコンテンツが楽しめないのは問題だと思う。

その他細かい不具合も多いが、進行不能にならないものに関しては個人的には許容できる。

それ以外はとても楽しいゲームです。",,,,,,0
34,34,76561198077464724,4931,True,2,"息子探しを忘れ,建築にゴミ集め…
購入を迷っているなら買うべき！！",,,,,,0
35,35,76561198141162088,18417,True,0,"ストーリー面で合う合わないがあると思いますが個人的には面白かったです。
MOD入れるならGOTY版を買いましょう。",,,,,,1
36,36,76561199092141599,233,True,0,Cool :DDDDDDDDDDDDDDDDDDDDDDD,,,,,,0
37,37,76561198366403849,344,True,1,およそ18才の時になかなかハマってたゲームです。,,,,,,0
38,38,76561198057682183,76305,True,7,"2022年某日
7年経って2000時間間近でもまだ遊んでます
発売から7年のうちにボストン聖地巡礼をしに渡米したり、MODを作って公開したり、同人誌描いたりと色々やってきました
そしてこれからもまだまだ続きます。ええ、恐らく20年位先まで（爆

同年某月某日

とうとう実際の連邦まで足を伸ばしてしまった（＝ボストン聖地巡礼）
そこまでするかと言う位に大好きです　正確にはマクレディが！！

2018/03/23追記

1年たってもマクレディと離れられませんVRまで手を出してしまう始末。。もう多分俺はマクレディ以外の人とコンパニオンにならないままプレイ時間だけが増えていくのでしょう

どこまでもいってやるさ・・ところで日本語版のCCはいつくるんですかね？

---------------------------以下初期のレビュー--------------------------

ゲームの面白さはほかの方が書いてるから割愛します。

このゲームの特徴の一つに、特定のキャラクター（コンパニオン）とロマンスができます。
女性三人、男性九人、犬一匹。
そのうち、ロマンスできるのは女性三人、男性四人。
ロマンスできなくても、親密度MAXになると、そのキャラに属したPerkを１２個取得できます。

大体の人はロマンスないし親密度MAXにしてPerk取ったら次のキャラに鞍替えすると思われます。（バニラ状態で）
自分も同じで、そうやってほいほいキャラを替えていけば楽にロマンスできてPerkも取れると思ってました。
……マクレディ（♂）に会うまでは。

完全にしてやられました……。
はっきり言います。[b]かわいいんです！　マクレディが！！　マックがぁぁぁぁあぁぁぁ！！（悶絶
おかげでマクレディをコンパニオンとして連れまわしてロマンスもできたというのに別れられない！
何でかって！　彼は俺の心を奪ってしまったからなんだあぁぁぁぁぁああ（狂[/b]

……まぁそれはさておき、
コンパニオンは犬（ドッグミート）除いて全員個性的。どのキャラも行為によっては反感を持ったり、好感を持ったり。様々です。
是非お気に入りの一人（一台、一匹）を探してみてください。

で、俺はマクレディをコンパニオンにしてからほかのキャラに鞍替えできず１年が経とうとしてますが、
どうすればいいんですかねぃ……もう全員のPerkあきらめるしかないかな……はぁ。",,,,,,0
39,39,76561198060824705,13376,True,1,"Just don't run into the cars. they are most dangerous things in commonwealth 
it will instantly kills you lmao





fuck i should go to bed and save",,,,,,0
40,40,76561198019018008,16988,True,1,色々なmodいれて遊ぶのをおススメします,,,,,,0
41,41,76561198116729760,13691,True,0,予想以上にハマった。最初からGOTYの方買えばよかった…,,,,,,0
42,42,76561198144376988,27210,True,0,"なんか色々言われてたりするゲームだけど普通に面白いぞ
今までfalloutをしたことがない！って人には物凄くオススメ。息子を探すパパの気持ちになって遊ぼう！
だけどこのゲームに慣れすぎるとFo3やNVのシステムとグラフィックが古臭くて面白くないってことが起こるので、fallout全体を楽しみたい人はFallout3（特にxbox360で）から遊びましょう",,,,,,0
43,43,76561198360269427,2597,False,2,"日本語版だとMODが使えない
大変くそです
日本語版での改善がされないので
カスゴミ買わない方がいい",,,,,,0
44,44,76561198009813933,24248,True,0,人は、過ちを繰り返す。(mod導入からの世紀末蹂躙),,,,,,0
45,45,76561198341076599,5098,True,0,(*´∀`)b♪,,,,,,0
46,46,76561199088328163,5535,True,7,"BOSルートで本編をクリアしたのでレビューを書きたいと思います。(DLC未プレイ)
先に言わせてください。このゲームはMODありきのゲームです。
このゲームのストーリーをネタバレにならない範囲でざっくり説明すると、核戦争後の世界に一人放り出された筋肉モリモリマッチョマンの退役軍人が巨大化したハエを食べたりゴキブリを食べたりしながら生き別れの息子を探す旅に出るというお話です。
今の説明を聞いて何言ってるんだと思う人もいるかもしれませんが本当です。
肝心のゲームプレイについてですが何とも言えない仕上がりになっています。主人公のレベルが1桁だろうが何だろうが敵は強いし固い。我慢してレベル10ぐらいになるまでプレイすればそんな非情なゲームシステムにも慣れてくるでしょうが序盤は中々にキツいです。そんな核戦争後のとんでもない世界でも仲間となってくれる人たちがいます。荒廃した世界で初めて会った人に感動して頼まれごとを気楽に引き受けたら痛い目を見ることになります。
本作では過去作であるNVなどで恐れられた存在であるデスクローが序盤から出てくるのです。(クエストとして)
一応対抗策が何もない訳ではなくパワーアーマー(鎧みたいなもの)とミニガンを装備して対峙することとなります。私の場合デスクローが近くにある穴にハマってくれたおかげで難なく倒すことが出来ましたがあれは間違いなく序盤の挫折ポイントだと思います。次に挫折するであろうポイントは恐らくコルベガ工場でしょう。
ここまで序盤の展開について話しましたが中盤辺りになって来ると楽勝になってきます。ですが次にプレイヤーに立ちはだかるのは予想もしないNPCの動きとプレイ上の欠陥、そしてバグです。
戦闘中にゲームが落ちるのはざらにあり、それどころかクエストが進行不能に陥る事もあります。
NPCはこちらが話しかけても止まってくれずどこかに行ってしまい、こちらは会話のコマンドが出てて移動が出来ないのに勝手に向こうが移動して会話強制終了なんてのもあります。(そのせいでクエストが進行しないなんてことも...)
他にも仲間の犬がつっかかって狭い場所で動けなくなるだとか、ドアのEボタンが反応しなかったり、VATSでフリーズしたり、武器を使ってフリーズしたり、歩いただけでフリーズしたり...
あと特筆すべきはローカライズの面でしょう。
ベセスダゲーでは珍しい日本語音声収録ではありますがローカライズはいつも通りのゼニマックスアジアです。
誤訳や誤字は当たり前ですし、何なら日本語がはみ出したりなんてこともあります。
挙句の果てには日本語版だけゲームの更新がされず、発売当時のバージョンでほぼ止まっています。
そのせいでバグを修正する唯一の希望であるmodが使えません。
ベセスダnetも使えません。
一応英語版を使用した作業で色々すると日本語のままmodが使用できるようになりますが面倒です。
私はその面倒な作業をしたうえで本作をプレイしていますが結局日本語訳は酷いうえにゲームシステムもそのままです。
modを入れる事によってまだギリギリプレイできる範囲にはなりましたが...
バグが無くなってからは中々に面白く、ストーリーも楽しめました。
BOSルートを選びましたが内心ちょっと後悔してます。
後味がマシなのはミニッツメンルートらしいのでプレイしてみたいと思います。",,,,,,1
47,47,76561199054969300,1919,True,0,おもしろい！！！！かわいい！,,,,,,0
48,48,76561198292761093,6751,True,1,UMPCで持ち歩いて遊ぶにはちょうどよい、神ゲーといわれるだけに、冒険、ストーリー、育成、クラフト等々、充実してます、この世界観も自分にはとても好きで、自分が荒廃した街を復興していっているようです、もう一つの人生を過ごしているよう、または、自分が主人公の長い連続ドラマを観ている様です、最近はPCの能力も素晴らしく、仕事の合間に遊んでストレスとってます、,,,,,,1
49,49,76561199258572270,11899,True,0,"中途半端なクラフト要素や主人公の違和感しかないしゃべり方を除けば３より全体的にブラッシュアップされて遊びやすくなってます。しゃべり方は日本語版だけの問題なので仕方ないですけど、毒にも薬にもならないような会話の選択肢が前作３に比べつまらないのは脚本の問題なのかな？

ゲームのシステム面では武具のカスタマイズが前作より細かく出来て自分なりに色々試したり、必要な素材を集めるため膨大にあるただの拠点制圧するだけのサイドクエストをやるモチベーションに繋がってた気がする。

息子を誘拐されて最愛のパートナーも殺されても例え自分が死地の状況下にあっても常に腑抜けた感じの主人公に没入出来る人にはおすすめのゲームです。",,,,,,0
50,50,76561198848886720,7824,True,3,"チェーンのラーメン屋に書いてあるチープな言葉みたいですが
まずは素のままで味わい(Modなしの状態で)、各々の好みでModを入れていき(入れすぎに注意！)、締めに核爆弾を味わえばいい
と思います。
素のままでも作中に登場する小物類やお店などがまとめサイトで細かく解説されているのでfallout世界観により浸かれ、没入感が高まります。

Modに関してですが、自分は状態異常や、ケガの具合をすべてタルコフライクにし、AK抱えたアニメ調のキャラが廃墟でゴミ拾いを行い、拠点を拡張するゲームにしています。とても楽しいです。
配布サイトを探してみると、某ｳﾞｫｰ系のModや歪みねぇ♂Mod、さらにはゴキをさらにリアルにするだけではなくしゃべらせるようにするModもあったのでMod次第で様々な楽しみ方ができると思います。


Mod導入について、一部では英語力が必要とありますが個人的にはそこまで必要ないと思います。
英語力に関してはせいぜい高校程度あれば十分可読可能ですし、別に読めなくてもgoogle翻訳使えば大体わかります。
また、一部のModは韓国語のサイトなど英語以外のサイトで配布している場合があります。
私は韓国語は読めませんが、ほぼgoogle翻訳でごり押せますし、できなくても問題ないです。

ほぼModのことしか書いていませんが、荒廃した世界をブラブラ歩きロケーションを探すのが楽しいゲームです。現実やゲーム問わず散歩したりぶらつくのが好きな人には合うゲームだと思います。",,,,,,0
51,51,76561198408045992,88,False,23,"セールで安かったので遊んでみることにした
評価が非常に好評な上MODが使えるとの事で遊ぶ幅が広いだろうと期待したが自分には合わなかった
１時間ほど遊んでみたが操作は分かりづらくUIも直感的でない上
ストーリーは急展開で感情移入できずどこかで見たような廃墟を歩いてるうちに蔵が強制終了
返品する覚悟は定まった

一応MODが使えるが導入までの道のりが険しすぎる
まず日本語のクライアントをDLする
日本語に関係するファイルを避難させる
steamライブラリから英語に変更したクライアントをDLする
英語のファイルを避難させた日本語ファイルで置き換える
これを下準備としてMODサイトからMODをDLするわけだが、英語表記の外部サイトに接続した後（当然全表記英語を読み進めて）会員登録を行いMODマネージャーをDL、MODを有効化させるためのアプリをDLした後さらにMODマネージャーと外部サイトをリンクさせ…ついてきてるか？

MODを使ったゲームはいくつか遊んだことがあるが、その中で一番道のりが険しかった
もちろんそれらMODを作ってくれた有志の制作者の方々への敬意は持ち合わせているつもりだが、
この煩雑さを他人に勧められるかと言われたら、私は首を縦に振る勇気は無い",,,,,,-1
52,52,76561198156646407,674,True,1,やっぱりFalloutはサイコ～,,,,,,0
