,number,steam_id,playtime_at_review,voted_up,votes_up,review,story,graphic,character,music,Operability,story_state
20,20,76561198279392526,881,True,0,"前作と同様面白いです。
有用なスキルが増えて戦闘が楽になりました。
その分ガジェットが減りましたがバランスはいいです。
カモフラージュスキルで雑魚相手ならごり押しもできるので難易度は低くなりました。

残念なのがボリュームの少なさです。
休日２、３日あればクリアできてしまいます。
２週目前提の解放スキルやスーツがあることからボリュームの少なさはこれで我慢してねと言われてるようでもやもやしました。",,,,,,0
21,21,76561197993473791,452,True,22,"XBOX Series Xコントローラーを使用。前作＆今作クリア済み。※前作との比較多めとなっています。
[hr][/hr] 

[h1]ゲーム概要[/h1]
◆ 『ラチェット＆クランク』シリーズでお馴染みの『インソムニアックゲームズ』が贈る、オープンワールドの3Ｄアクションアドベンチャー『Marvel’s Spider-Man』シリーズ第二弾。

主人公は前作の『ピーター・パーカー』にかわり、彼の下でトレーニングをしていた、新人のヴィジランテ『マイルズ・モラレス』がもう一人のスパイダーマンとして活躍する。


殆どの基本的なシステムは前作を踏襲しており、良かった点や悪かった点のいくつかは前作から引き継いでいるので、そちらについては本レビューでは基本的に割愛させていただく。
ザックリ書くと『フリーフローコンバット』や特徴的なイベントを挟んだボス戦、摩天楼を自由にサーフできる等の点が相変わらず面白い。詳しく知りたい方はこちらの『[url=https://steamcommunity.com/id/Hobidowa/recommended/1817070?snr=1_5_9__402][u]Marvel’s Spider-Man Remastered[/u][/url]』のレビューを参考に。



[h1]物語[/h1]
◆ 前述したように今作では不在の『ピーター・パーカー』に代わり、心優しき青年『マイルズ・モラレス』が主人公として登場する。彼は『スパイダーマン』としての活動はまだ日が浅く、『ピーター』抜きでのヴィジランテ活動も今回が初となる。

まだ不慣れなヴィジランテ活動に戸惑っている所はあるものの、コミック版等を読んだことのある方には『マイルズ』自身の根っこの部分は何処か“昔の『ピーター』”を彷彿とさせるモノになっており、癖の無い主人公になっている。

そのため、物語的には前作からの直接的な続編ではあるが、今作からプレイしてもとっつき易い物語になっている。『マイルズ』が本当の意味で『スパイダーマン』になる、ある意味で前作では語られなかった『スパイダーマン』のオリジンを楽しむ事ができると言えよう。

特に物語終盤での盛り上がりはまさにヒーロー物に相応しい出来になっているので、必見だ。


そんな今作だが、物語面での不満点としては、ボリューム不足の影響によるキャラクターの掘り下げ不足と少々強引な物語展開にある。ボリュームに関しては別項目で。

掘り下げに関してはメニューからアクセスできる『キャラクター図鑑』での説明があるにせよ、初登場のキャラクターの説明がザックリとしていたり、物語を進める為にキャラクター達の少々“無理のある感情の変化”が発生してしまっている。

特にこのタイプの作品での“感情の変化”は無理に起こしてしまうとプレイしている、物語を視聴している側からすると説得力に欠け、かなり不自然になってしまう。


ネタバレになるため詳しくは伏せるが、重要なキャラクターの一人に物語を進める為に“無理な感情の変化”が発生し、強引な物語の展開が起こっている。
その影響でキャラクター自身の印象としても、少しストーリー上で補足は入るものの、『ヒステリックで、他人の話を聞かない嫌な奴』という印象が強くなってしまっている。



[h1]前作からの変化と改善点[/h1]
◆ 前述したように前作から概ね同じシステムを採用している。直感的に操作できる爽快な戦闘、自由度の高いサーフ移動はそのままだ。基本はそのままだが、戦闘やステルス面でいくつかの変更と改善が為されている。


生体電気を操れる『マイルズ』の特徴を活かして、戦闘面では強力な技『ヴェノム・パンチ』やいくつかの技を繰り出すことができるようになった。これらの技を使用して敵のガードを弾いたり、一時的にスタンさせる事が可能だ。
操作的にも、映像的にも前作の戦闘と比べて“威力のある攻撃”という演出の出来が良く、戦闘での爽快感が増した。


前作では少し味気なかった『ステルス』面でも生体電気の力で、より面白くなっている。『マイルズ』は『カモフラージュ』という能力を使用する事によって一時的に『透明』になる事ができるのだ。
それによって、前作では不可能だった敵の背後に“無理に”回り込んだり、少しばかりならば強引な手も使えるようになった。



[h1]ボリューム[/h1]
◆ 今作は次世代機のローンチに合わせて発売した経緯があり、その影響かボリューム面はかなり少なめになっている。要は発売に間に合わせるためにボリュームを削った節があるという事だ。

その影響でゲーム全体のクオリティが悪くなっているわけでは無いが、前作と比べてボス戦の減少や物語が少々無理に進んだりしている。“惜しい”部分が出ている。


[h1][b]----------------------【良い点】----------------------[/b][/h1]

+ 前作とは少し違ったアプローチを取っている戦闘。

+ 摩天楼を縦横無尽に移動できるシステムや細かい点で前作から良さを引き継いでいる。

+ 改善され面白みの増したステルス要素。

+ 少し展開が早いものの、相変わらずクオリティの高い物語。



[h1][b]----------------------【悪い点】----------------------[/b][/h1]

- 少なめなボリューム。

- ボリュームの少なさに伴い、一部メインキャラクターの掘り下げ不足。

- 少々無理のある強引な物語展開。

- 階段の近くや壁際等、カメラワークの悪さはそのままになっている。



[h1][b]-----------------------【総評】----------------------[/b][/h1]

ボリュームとそれに伴う強引な物語展開はあるものの、全体的な完成度が高く、前作の良さはそのままに色々と改善されている。前作をプレイ済みでも、そうでなくともとっつき易きてオススメの作品になっている。

余談だが、前作からの伏線と今作での最後の引き際的に『緑色の彼』が続編で登場するのではないかと、今から楽しみになっている。

[hr][/hr] 
プレイ動画をアップしているので、今作が気になった方はこちらを参考までにどうぞ。https://youtu.be/aZza6dHMvw0
[quote]他にもアクションやメトロイドヴァニア系作品をSteamキュレーター[url=https://store.steampowered.com/curator/32180122/][u]プラットフォーマーズ[/u][/url]で、ローグライク作品を[url=https://store.steampowered.com/curator/37908283][u]ローグライクゲーマーズ[/u][/url]で紹介しています。
良かったら御覧ください。[/quote]",,,,,,0
22,22,76561198831514304,1213,True,0,"キャラクターがカクカクすると言っている人はスーツ改造のバース・バイブを外すと治ります。
一部カメラワークが悪くキャラが一切表示されない場面がありました。
それ以外はグラフィックが高く戦闘も楽しい良いゲームです。",,,,,,0
23,23,76561199216454451,803,True,3,戦闘は面白いけどストーリーは糞,,,,,,-1
24,24,76561199148353016,908,True,0,映画のような大迫力な演出でありながら、自分が主人公のマイルズになったような没入感。原作やマーベル映画を見ている人なら気づくような小ネタがたくさんありました。前作のスパイダーマンはPS4でプレイしましたが、PC版ではグラフィックがかなりきれいになっていて感動です。,,,,,,0
25,25,76561197993334025,940,True,0,"ゲーム内進行度100% になったのでレビュー。これはこれで面白いが、前作のMarvel’s Spider-Man Remastered が未体験だったら、ボリュームの面も考えてもそっちを先に体験することをオススメする。

ストーリーを抜きにしたゲーム体験を考えると、本作は前作にマイナーチェンジが入った大きめのDLCと捉えている。細かく言えば敵の拠点をステルス状態のまま殲滅できたりとか、ウェブスイングのグラフィックバリエーションが増えたとかあるけれども、結局は前作と同じマップなので体験としては大きくは変わらない。
敵との戦いのアクションもヴェノム・ブラストなどが増えているけれども、そう大きくは変わらない印象。元々のアクションが面白いので悪い印象はないが、目新しさは少ない。

他が要素があまり変わらないので、相対的に人種運動に関する要素が際立って見えてきちゃうんですが、[spoiler]""BLACK LIVES MATTER""の壁画を露骨に出した[/spoiler]のはストーリーとしてはあまりよくなかったと思う。そういうことはもっとストーリーとかゲーム的な表現で語らせるべきだったのでは

ゲーム的な体験としては面白かったのでオススメです。",,,,,,1
26,26,76561199231234313,423,True,7,大いなる責任には　大いなるポリ〇レが伴う,,,,,,0
27,27,76561199398846716,267,False,2,会話の音声が聞こえなくなるバグがある。環境音などは聞こえるので会話の音声のみ。会話が聞こえないと全然楽しめないので改善してほしい。,,,,,,0
28,28,76561199175384282,437,True,0,"きれいな画質
ただ少々重い（当然だけど）",,,,,,0
29,29,76561198308227442,539,True,14,"操作キャラがカクカクになると言ってる方何人かいらっしゃいますけどスーツのスキルのスパイダーバースに飛び込む、みたいなやつを外すと治ると思いますよ(もともとそのスキルがそういうやつです)

PS5からやってるのですが内容は変わらず面白いです。ボリュームはオリジナル(前作)に比べると少ないですが。
ウルトラワイドでビュンビュンすると爽快！

まだ比較的不安定で自分の環境では割とクラッシュしやすくオートセーブからも復帰できないことがあるのでこまめなマニュアルセーブをお勧めします(11/24)",,,,,,0
30,30,76561198310461977,1955,True,1,"呜呼~我隔壁家的好邻居成为了失败的man，我真替他感到高兴。
主要为问题是成就实在太少了，四五天时间解锁完全部成就，感觉没什么意思。
改天我也拿一只蜘蛛咬我手，说不定过几天就可以变成蜘蛛侠",,,,,,0
31,31,76561198062397490,541,True,0,"11/23*ゲーム体験そのものは暫定評価でおすすめにしておきますが、不具合の注意喚起のためのレビューを残しておきます。

中途半端な状態でセーブをするとマップにスタックして動けなくなる場合があります。
ファストトラベル解禁後はそれで抜ければ問題ないわけですが、ファストトラベル解禁前のデータでスタックが起きると事実上進行不能となってしまいます。
ですのでファストトラベル解禁までは一気に進めるか、ある程度セーブデータは分けるなどの対策を取って遊んだ方がいいかと思います。
ネタバレ防止のため具体的なポイントまでは書きませんが、ファストトラベル解禁は始めてから2時間くらいのところです。参考になれば。",,,,,,0
32,32,76561198174023409,957,True,0,"面白かったです
元々1作目のdlcとして製作されていた為ストーリーは短めで2作目というよりは1.5って感じです
バグはほとんど出なかったけどラストバトルの後のムービーシーンからスーツの黒い部分が透明になるバグが出ましたスーツはクラシックスーツです
次回作ではグリーンゴブリンが出るのかな楽しみです",,,,,,1
33,33,76561199179158917,1124,True,1,"前作PS4版をクリアした時に自然と「楽しかったー！」って言葉が出た。ホントに楽しかった。
あの時の感動が蘇りました。とにかく楽しい。
スイングは本当に心躍るし遠い距離でもファストラせずスイングしまくったり。
戦闘はヴェノムパワーがマジでかっこいい。オレ強を味わえる簡単操作にフィニッシュムーブのアングルのカッコよさ、言う事なし。
ストーリーも楽しいし切ない。マイルズというキャラについてはあまり知らなかったので深く知れて良かった！

不満という程の不満はありませんが少しだけ。
・やっぱりスパイディーの顔の違和感が消えなかった。前作当初の顔が染みついてるので。
・ヴィランのインパクトが弱い。
・ピーターの用意したトレーニングが絶妙。ホント絶妙！
・スパイディーの人生辛すぎ（笑）

とにかく２が楽しみ過ぎる。皆さんも是非プレイしてみてください！！",,,,,,1
34,34,76561198085973596,161,True,0,"前作に引き続き面白いです。

ただ、キャラクターが地面に接地している状態でゲーム起動後数秒でキャラクターより後方の地面が真っ黒になる現象が起きています。

レイトレ等いろいろと設定を変えてみましたが、変化はありませんでした。
直し方を知っている方いたら教えてください。",,,,,,0
35,35,76561198119858482,742,True,3,"前作と同じシステムなので面白いのだけれど、移植が完璧じゃないのかバグが目立つ。
キャラの会話が無言かつ無字幕で口だけパクパクさせて進んだり、
途中途中でかかってくる電話やラジオがイベント中に発生して電話が切れてしまったり。
敵が出現する車のトラックの荷台に入ったまま出てこなかったり。
※バグ追記。とあるサブイベントで出てくるカメラ越しのフィスクだが、服装のテクスチャが無いのか素肌の頭と手だけ表示され、胴体は透明に。首周りはチラチラ表示されたりされなかったり。
※バグ更に追記
EDにて主人公のスーツの一部が透明になりました。
主人公の能力的にと思いましたが、屋pp李只のバグでした。
だいぶ雑なようです。


あとはやっぱり時代の波か、唐突なポリコレ要素が入っている。
主人公たちの事ではなく、サイドイベントでの同性愛要素とか。
時代だね。",,,,,,0
36,36,76561198086886725,1120,True,2,"前作はPS4でプレイ、PS5は未所持のため本作はSteam版が初プレイです。

前作同様NYの町中をスイングしながら移動するだけで楽しい。
グラフィックもすごくきれいで満足してます。
ただ、スピンオフ作品なりに前作よりはボリュームが少ないかも。
適度に寄り道しながらでも13時間程度でストーリークリアを迎えました。

あと、スパイダートレーニングをリトライや、1度クリアした直後に再度実行しようとすると、高頻度でゲームが落ちます。
Marvel's Spider-Man 2 が発表されてるからDLCなんかは出ないのかな。ちょっと残念。
でもめちゃくちゃおススメできます！",,,,,,0
37,37,76561198855973423,1162,True,1,"２作目であって1作品目とは別世界線なので注意
スパイダーバース好きならこっち、実写版が好きなら1作品目がいいかも（どっちもプレイ済みですがどっちもちゃんとスパイディになれて最高）
マップの作りこみ、アクションの爽快感どれをとっても文句なしで最高　






（ただ。。。ただ。あめりかなのでしょうがないかもだけどちょっっっっとさべつはいりょなどがかなりろこつにかんじてしまったしゃあないけどね・・・）",,,,,,0
38,38,76561198015769567,61,True,13,"取り急ぎのレビューですが・・

今の所は致命的なバグなどは無く、操作性も良き◎！快適に遊べています。
前作同様、移動が楽しい！！！
グラフィックもキレイでとても満足です。(*^▽^*)",,,,,,0
39,39,76561198173315239,333,True,1,前作以上のクオリティの高さ,,,,,,0
40,40,76561199014668231,1480,True,3,迫力とスリルが最高っすネ！！！,,,,,,0
41,41,76561198078512656,374,True,3,"バグがない？ソンナわけないだろｗｗ
でも、初期だから、許す！！
できるだけでも、満足だよ！！",,,,,,0
42,42,76561198088031179,571,True,15,"致命的な進行不可バグあり。

一部アクティビティ遂行中にフリーズ。
何度やっても同じところでフリーズするので諦めてアクティビティ進行をキャンセルしたらゲームの強制終了。
その後ゲームは起動するが、コンテニューやロードでゲームを始めるとローディング中に強制終了。

ちなみにアクティビティはサイドミッション「泥棒に狙われた商店」の逃走車追跡で犯人を引きずり降ろした後の車を止める寸前でフリーズ。
ストーリーも半分くらい進んでるみたいだし、チャレンジもだいたいアルティメットでクリアしたりしてるので
ここで初めからやり直しさせるなら確実にオススメできない。
とりあえず初めからやりなおす気はないので修正パッチくるまでゲームは中断。
評価もオススメにしておくけど、もし修正こなかったり最初からやり直しさせるならオススメできないに変更予定。
前作はこんな事なかったのになんで？",,,,,,1
43,43,76561198332835810,49,True,19,キャラクターのフレームレートのみが低下し、カクカクになっています,,,,,,0
