,number,steam_id,playtime_at_review,voted_up,votes_up,review,story,graphic,character,music,Operability,story_state
10,10,76561198305266612,1582,True,2,"待ちに待った新作ギルティギア。
ビジュアルは間違いなく世界最高峰で、動かしているだけでも非常に爽快感のある仕上がりになっています。
以下、「ギルおじ」視点での感想です。

【良い点】
・キャラクターがかっこいい＆かわいい(個人の感想)
・ストーリーモードが面白い
・ビジュアル、演出面の出来が素晴らしく、爽快感がある
・全体的に技ダメージが上昇しており、短いコンボでも手堅いダメージを与えられる
・過去シリーズ特有の難しい要素が少なく、シンプルな操作や読み合いで十分戦える
・ロマンキャンセル等の研究要素もあり、しっかり実力の出るゲーム性
・再戦が超高速(重要)

【悪い点】
・ダメージの上昇に伴い、やや大味な印象
・キャラ毎の個性、自由度の低下
・ネット対戦周りの不具合が見られる
・キャラバランスが悪く感じる(初期ver)

「ギルティギアと言えば高難易度」というイメージを持たれがちな過去シリーズから大きく変化し、全体的に格闘ゲーム初心者でも取っつきやすく、楽しく対戦できるゲーム性になっていると思います。格闘ゲームが初めてという方にも是非触ってみて欲しいです。
過去シリーズ経験者からすると少々寂しく感じる部分もありますが、プレイ感は間違いなくギルティギアです。
最近の格闘ゲームは頻繁に調整が入る傾向にあるため、バランスや不具合については今後改善されるでしょう。

長く愛されるゲームになることを願っています！！",,,,,,1
11,11,76561198968456879,99,True,7,"PS5版が楽しめたのでSteam版を購入しました
ゲーム内容はこれからとして、取り急ぎPS5版との比較です

●良い点
・オンラインのマッチングが早い(特にステーションの確保処理)
・ローディングが速い(PS5版はクロスプレイの影響か非常に遅い)
・RTX 3080 LaptopでもPS5と遜色無し
・海外勢も多い(PING 100程度なら普通に遊べる)

●悪い点
・マッチング後に切断が発生する確率が高い
・カウンターヒット時に妙にスローになる。スローというか処理落ち状態。
　(これはPS5版と明らかに違う動きなので不具合だと思います)

総じて快適です。
",,,,,,0
12,12,76561198000092812,871,False,2,ソル、ラム、メイをどうにかしてくれ,,,,,,0
13,13,76561198045068625,304,True,9,"操作が簡単になり今までギルティギアを避けてきた人は初めてみても良いと思います。ただ今までの嵌め空中コンボが出来なくなったので昔からやってる人には物足りなく感じるでしょうｗ（今までの常識が通用しない）

今回からカウンター（カウンター演出がウザくなってきたｗ）を喰らうとスローになる演出がありますが、4k解像度でプレイするとオフラインにも関わらずカウンター時のスローがやたら長くなりラグでも発生してるんじゃないかと誤解するレベルでスローになります。私のPC環境は2080ti、8700Kなのでスペック不足とかではないとおもいますが、今はアップデートが来るまでフルHD画質で我慢するしかないと思います。
今の段階ではティアリングも設定で垂直同期をONにしてもグラボのコントロールパネルでONにしても治りません。",,,,,,0
14,14,76561198111495867,1104,True,1,"ストーリー楽しかった
グラフィック凄かった、過去作の内容知ってるとより話が分かるかも
相関図あったおかげで補完できるところも多かったやったー

ゲーム部分楽しい
過去作を遊んでると別のゲームになってるって感じるとこ多い(ベースは同じなんだけどねー）
それを不満に感じる人もいるけど私はあまり感じていない
選んだキャラがよかったせいかも、らっきー
見た目も派手でたのしぜーいえーい

DLCめちゃくちゃ楽しみ
ストーリーに登場した新キャラにぞっこん
弱かったら泣いて一時引退かもいえーい",,,,,,1
15,15,76561198002612528,587,True,8,"今までプレイした格闘ゲームの中で一番良い！まさに新しい世代の格闘ゲームだと思います。

ダメージが大きすぎるとか、そういうのは今後の数値調整でどうにでもなるし、通信が切断される不具合も発生しているが、直さずに一生放置することもないと思うのでそこは評価に入れません。
後前作がどうとかとか言っている人も多いが、そもそも前作の覚える事が多く難しい状態だと人が全く寄り付かないからこうなったと理解してください、前回のPC版は発売日に最大プレイヤー数1000程度で今作はその30倍近くプレイヤー数が多くSF5すら大幅に超えてます。
そして覚える事が多い格闘ゲームは今後流行ることは絶対にありません、なぜなら無料、低価格で面白いゲームなんて今の時代視野を広げれば、いくらでもあるので今まで通りの格闘ゲームみたいに難しい覚えゲーを作っても、新しいプレイヤーは絶対に増えません。
中国人の台湾がどうとかとかいうレビューは論外。

・良い点
技の数が多すぎず少なすぎずで丁度良い。Steamで他の格ゲーはSF5をやっていましたが、一人が持つ通常技、必殺技の数が多く、新しいキャラクターをプレイするにも覚える事が多すぎて、何キャラクターいようが1キャラしかやる気にならなかったが、このゲームは新しいキャラクターを触る上で覚えないといけない部分が少なく、より直感的にプレイできるように作られているので色々なキャラで遊びやすい。

ネットコードが良い。ping200未満くらいまでなら問題なく対戦できるので、クロスプレイがないという部分で対戦相手が居なくなるんじゃないかという心配が今の所無い。

グラフィックとBGMが良い。全キャラクターに一曲づつボーカル付きの曲が用意されていて、どの曲もクオリティが高く、グラフィックも2Dゲームの正当な進化の見本のようです。過去作の曲もあり、現状未実装で存在していないキャラクターの曲はリストにないので、今後そのキャラクターが実装されるのと同時に増やしていくのだろうと思う。

・悪い点
クロスプレイが無い。現状無くても対戦人数確保できているが、格闘ゲームはFPSなどと違い何で操作しているかで大きく有利不利の差が出たりすること無いジャンルなのでクロスがないのは単純にマイナス。

価格が高い。8580円は、いわゆるSteamのおま値です、G2Aでグローバルキーが5000円以下で販売されていたのでそっちで買えば良かったと後悔。",,,,,,0
16,16,76561198119830133,168,True,3,"キャラよし，グラよし、曲よし
爽快感もあってすごく楽しめてます！",,,,,,0
17,17,76561198050191338,609,True,3,"ネットコードはまあまあ完璧だが、
ほとんど誰もコネクトできねぇ。",,,,,,0
18,18,76561198001849291,787,True,11,格ゲー15年振り以上ぐらいのスーパー初心者ですがパッドでもめっちゃ楽しめてます,,,,,,0
19,19,76561198846232587,469,True,3,"ゲーム自体はとても良好です。
しかしながらなぜかわたしが購入したものは海外版のような扱いになっているようで、
初期状態で英語表示でした。
Steamの管理画面で日本語に設定してメニューや音声は日本語になりましたが、
オンラインロビーにいくと自アバターが「Hello！」と言い、その後日本語でコメントしようとしても
日本語入力を受け付けてくれません。
早期解決を望みます。",,,,,,0
20,20,76561198270996837,264,True,0,"プレイ時間4時間ほどしてレヴューXXからずっとやってきたが基本身内対戦しかしてなかった勢としてはまあまあオススメです。
10年前のPCでAMD PhenomⅡx4 3400+にGTX1060刺しただけの低スペックでもHDなら高設定でもこのクオリティで十分動くのは凄いの一言！最悪PS4か5買おうかと思ってた。スイッチにも出してほしかった。
コントローラーは有線DS4後期版2個とRAPV3SA、RAPV4隼で一通りの組合せでどれもプレイ自体は問題なさそう、初オフ対戦時に1回エラーで落ちたが、それだけ、プレイ中にDS4を抜差しするとBGMが消えるが対戦始まると直る(抜差しタイミングによっては音声出力が勝手にDS4になる？)4K対応らしいけど4KTVに刺してるけど選択肢が無い…ケーブルもビデカも4K対応のはずなのになぜ？(2ndモニターだから？)

直近でプレイしてた格ゲーがアンダーナイトインヴァースだったのでギルティなのにスト5でもやってるような重さとタイミングのシビアさにちょっと辛い。
演出やエフェクトが派手過ぎて視認性とテンポが最悪になりスピード感も無くなりコンボゲーじゃなくなったのは残念。ガトリングルートが大幅に縮小され、コンボの気軽さや楽しさがなくなった。カウンターで一々スローとかやめてくれ、CPUやビデオ性能が上がったからって演出盛ればいいと思ってるのはどうかと、もっとサクサクやりたいんじゃ！
壁に押し付け出来ない？というのは新しいので便所が怖くなくなったｗどこ行ったん？ってなるが
ミッションが従来の格ゲーより難しくより実戦向きのものになっていてやりがいがあるがニワカや新規には辛い。次のミッションを一々送るのがメンドイし途中でキャラ替え必要か？特殊な部分だけキャラごとに用意したら最初だけでいいやろ…
コマンドリストが動画で説明されているよ！これほんとマジスゴイ！今までで最高のコマンドリスト！(PS3でも出来たやろなんでやらなかったんだよ)新規取り込みには絶大なる効果と思う。
オフ対戦中のポーズが長押しなのはメンドイがまあスティック勢の誤動作回避とかなんだろけどそこまで伸びるやつって…(連れだわｗ)
熱帯は今回で久しぶりにやってみたが操作しにくいし申込めてるかどうか分かりにくい、自分の環境だと📶14で国内プレイには支障は感じられなかったが、皆さんはどれくらいが理想なのか知りたい。

身内で受け入れられれば続けてみるけどダメならアンダーナイトインヴァースに戻るかもｗ",,,,,,0
21,21,76561198432316583,310,False,28,"制作側の意図通りこれまでのGGとはまったく異なります。
今までのようなGGをプレイしたい人には間違いなくオススメできません。

2日間、カイを使用して対戦してみた感想です。
・中下段で崩すようなゲームでは無く、有利をとれる技をふって暴れつぶしか投げかを迫るゲームでした。
・中段を当ててもコンボの伸びがありません。
・というか基礎コンの応酬だけをするゲームです。
　私の中でギルティギアの魅力の一つであったかっこいいコンボが無く、爽快感が皆無でした。
　ロマキャンするとコンボを延ばせますが、基礎コンボの〆を覚醒技にするのと大差ありません。
・上記も含めガトリングルート変更、空中受け身削除、ダッシュストップ削除、壁割れなどシステム変更により、
　プレイヤーのやりこみ要素と自由度が極端に減っていると感じます。
・格闘ゲーム初心者向けとも思えません。（有利フレームを押し付けられ、訳も分からず死ぬゲームに感じます）

良い点としては絵が綺麗です。",,,,,,0
22,22,76561199086640662,808,True,2,"ネットワーク周りが貧弱かも。
対戦が成立しないことがしばしば。しかも発生条件が分からないので対処しようがないです。
対戦が始まれば比較的快適。マッチングに難ありといった感じです。

ゲーム性は過去作から大きく変わって正直困惑ですが、「あ、ギルティギア！」なノリでワイワイ楽しめる感じに仕上がってて、これはこれでアリですね。

ストーリーはかなり良かったですが、今作から始める人には何が何だか分からないかも。過去作の疑問を一気に解決する系なので。
それについては公式も承知しているらしく、過去作のストーリーはYouTubeで全公開してます。
時間はかかりますが、ぜひ全て観て泣きましょう。
(欲を言えば、操作キャラは全員ストーリーで活躍してほしかった…)

マッチングさえ改善すれば、初心者向けの格ゲーとして手放しでお勧めできる良作。
ぜひ昔の友人を誘ってガチャプレイしてみてください。
多分そういうゲームです。",,,,,,1
23,23,76561199107158717,275,False,3,"ゲームシステム変わりすぎてそもそもくそ！対戦環境の悪さにびっくり！
そもそもロビーに入れなかったり、対戦途中切れてしまったり、だめだよね！
ＳＴ５あんなに安定するのに、なぜだ？",,,,,,0
24,24,76561197999412719,326,False,16,"本当はいいねを付けたかった…

でも、正直にいいます
このゲームキャラがでかすぎ、当たり判定、攻撃判定でかすぎる
適当にぶんぶん振ってる技が、当たったり当たらなかったりで
攻撃が入った時にあまり気持ちよくない

威力をくそ高くして、コンボ覚えればワンチャンあるゲームバランスしたんだろうけど
従来の空中ダッシュとか、通常技のジャンプキャンセルとかが残った状態で
差し合い要素を強化したせいか
キャラの動きが重くて、爽快感が無さすぎるゲームになってる
とにかく、攻撃が当たった感が希薄

初心者獲得とか、eスポーツとかいろいろあるだろうけど
キャラを操作してるのが楽しいギルティギアにして欲しかったな",,,,,,0
25,25,76561198136380963,535,True,21,対戦相手がいるって素晴らしい,,,,,,0
26,26,76561198815848258,370,True,1,"🐬突撃～！🐬
🐬突撃！🐬
🐬とつげｋ！",,,,,,0
27,27,76561198345220992,193,True,1,"相手にダメージを与えようと必死で技ガチャガチャしてたら
相手より親指にダメージ来てました。",,,,,,0
28,28,76561198162313316,279,True,3,"やはり対戦ツールとして、映像作品としてギルティギアは最高！
4kなど高解像度向け仮想フルスクリーンモード、対戦マッチングが不安定なのでアップデート待ち！",,,,,,0
29,29,76561198411352087,485,True,44,"ほぼストーリー目当てで購入し、結論から言って大正解でした。
GGシリーズのストーリーをXrdまで追った人であれば、今まで有耶無耶だったり謎だったりしたことがどんどん回収され、ソル=バッドガイという男の最終章として非常によくまとまった内容でしたので、手放しにお勧めできます。私は途中から鳥肌が止まらなくなってしまいました。
もちろん全ての謎が氷解したわけではないのでそこはアフターストーリー等で補完してくれることを期待しています。

対する対戦の方ですが、正直GGシリーズよりもBBシリーズのようなガチガチのコンボゲーが好きな身としては結構もっさりしてるなという感想が一番に上がります。今まで脳死でパンチから繋げていたコンボがパンチからキックにさえ繋がらなくなり、かなりコンボの幅が消えた代わりに差し合いに特化した内容に変貌を遂げているので、新規の方は歴代シリーズよりも圧倒的に入りやすくお勧めできる反面、今までのGGシリーズを志向とする俗に言う「ギルおじ」の方々はかなり不満が上がってくる内容だと思います。

総評としてストーリーに重きを置いている人は絶対にお勧めでき、新規の方やシリーズ通してエンジョイ勢でプレイしてきた方にはかなりお勧めでき、歴代シリーズをプレイしてきた中堅以上のプレイヤーには正直ようつべなどでコンボ動画や対戦動画を一度見てみて、面白そうだなと思ったのならまあお勧め出来るかなといった具合です。",,,,,,1
30,30,76561199003834259,393,True,1,suko,,,,,,0
31,31,76561198877958190,61,False,16,"ギルティは青春といってもいいくらいプレイしてきた。新作を楽しみにしていたが、これはギルティではない。爽快なコンボが楽しいはずのギルティが、むしろ苦痛なほどコンボの択が無い。
技の押し付け合いがしたいなら、ＳＦＶでもやればいいのに。さよならギルティさよなら俺の青春。",,,,,,0
32,32,76561198859516913,240,True,1,待ちに待ったギルティの完全新作。rev2も最高だったけどどうにも青リロ(XX)同窓会感が拭えなかったからstriveの稼動はほんとうに嬉しい,,,,,,0
33,33,76561198063817621,109,True,17,"待ちに待った新作ギルティ
フルスクリーンで垂直同期がONにならない不具合はまたやらかしたのか
前作もグラブル格闘も最初垂直同期がONにならない不具合出してしばらく直らなかった

＊暫定垂直同期ON＊
NVIDIAのVGAの場合、NVIDIAコンパネからギルティのEXEを指定し
垂直同期を強制的にONにすることで滑らかな動きにする事ができます

i9 9900K@5Ghz 32GBメモリ RTX2080Ti SSDインスト
これで最大設定 4K で強カウンター演出時激しいエフェクトが重なると処理落ちします
そんなに重そうなグラフィックじゃないのに最適化不足ですかね修正されたら嬉しい

ゲーム内容は今までのギルティじゃなく、戸惑っていますがきっと面白いにきまってます
一撃必殺系が無くなり、かなり寂しい感じがしますが代わりの演出入れてほしかった",,,,,,0
34,34,76561198989629952,140,True,8,"ありません。
これほど快適にネット対戦できる２D格ゲー
ありませんよ。
スチーム稼働日人口２万２千です（最大ではない）
参考に",,,,,,0
35,35,76561198815356903,98,False,51,"新作が出ると聞いて楽しみにしていましたが
これはもうギルティでは無い
自分で考えたコンボを決める爽快感も無い
攻撃性能でぶん回して優位が決まるゲーム
GGX時代からやってますが正直がっかり感が否めない。
差し合いがしたいなら別のゲームで十分過ぎる。
まともなガトリングコンボ等も無いとは流石に思わなかった。
初心者用との声もありますが逆に言えばどれだけ練習して強くなっても初心者のラッキーパンチで沈む訳です。
ギルティシリーズの良さが全てなくなったそんなゲームでした。
別会社のタイトルを出すのは少し気が引けますが
個人的にはギルティを遊んでる感覚は無く
ストファイやKOF等を遊んでるイメージでした。
そう言う格ゲーが嫌いでギルティを遊んでたので本気で心底がっかりです。",,,,,,0
36,36,76561198004356858,29,True,19,"ギルティギアシリーズは下手ながら一通りプレイしてきました
グラフィックも綺麗になりキャラクターデザインも変わり表情も動きも楽しめる今作
トレーニングで遊んだ位ですがとても良い作品だと思います！

しかし、一つだけ「バグ？」と思える部分があります気にしない人は多いと思いますが
フルスクリーンの時ゲームプレイ中「垂直同期」が何故か外れます（設定後にメイン画面戻っただけで外れるのも確認済み）
解決方法は未だ見つからずじまいです、本気でバグかもしれません
画面に横割れが起こるのは非常に目障りと思ってしまう自分としては致命的です
steam版は発売したばかりですので多少のバグはあると思いますが早くなおってほしいですね

以上、下手な自分でも楽しめる作品となっておりますので初めての方は是非プレイしてはいかがでしょうか？
オンラインで野良やフレンドと遊ぶのもよしCPUと戯れて腕を磨くのもよしキャラクターを動きを楽しむもよし色んな遊び方でギルティギアライフを楽しみましょう！！",,,,,,0
37,37,76561197997864846,64,True,25,あっ！ギルティギア！,,,,,,0
38,38,76561198074089358,38,False,23,"半年前にデラックスエディション購入。
同じデラックスエディションなのにpc版だけアーリーアクセスできないのは非常に不快
βテストはps4ps5のみは理解できる。無料だから
だけど製品版なら話が違う、同じお金払ってるお客様に対して差別対応は理解できない。
さらに１１日発売って言いながら、０時からではなく１６時からになっている。
ワクワク感が完全に消えた、残っているのは不快だけ
非常に不愉快！差別はダメ！絶対！

ゲーム自体はとてもおすすめです。
格ゲー最高峰のグラフィック、3dで2dを演出す技術は世界一と言っても過言ではありません。このグラフィックのためだけでも購入して損はありません。
ギルティシリーズは２０年ぐらい2d対戦格闘ゲームの金字塔としていたが、今回は初心者にも楽しく遊べるように作っています。
長いコンボはなし、技一発一発の火力が高く、画面端からも簡単に逃げられる、段位制廃止で上級者の初狩もだいぶ回避できると思いますので、
今から格ゲーを始める方ならこのゲームは本当におすすめです。
熱帯に関しても素晴らしい作りになっています。アメリカのプレイヤーと対戦しても結構楽々で、プレイ人口の心配は必要ないと思います。",,,,,,0
